dgp,sigma,prevalence,n,estimand,design,estimator,AV,min_pi,max_pi,max_weight,cv_weights,n_certainty,sd_size,AV_fixed_hajek,nh
STRATCAP,0.0,0.25,400,rate,PPS-A,HT,1034856.4659108829,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,970006.03300797,
STRATCAP,0.0,0.25,400,rate,RA-OR,HT,245000.00000000006,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183740.81250000003,
STRATCAP,0.0,0.25,400,rate,DEF-0.25-OR,HT,245000.00000000006,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183740.81250000003,
STRATCAP,0.0,0.25,400,rate,DEF-0.5-OR,HT,245000.00000000006,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183740.81250000003,
STRATCAP,0.0,0.25,400,rate,DEF-0.75-OR,HT,245000.00000000006,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183740.81250000003,
STRATCAP,0.0,0.25,400,rate,EQ-P,DIFF-OR,183750.00000000003,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183740.81250000003,
STRATCAP,0.0,0.25,400,rate,SRSWOR,DIFF-OR,183750.00000000003,,,,,,,,
STRATCAP,0.0,0.25,400,rate,RA-OR,DIFF-OR,183750.00000000003,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183740.81250000003,
STRATCAP,0.0,0.25,400,dollars,EQ-P,HT,236194117689.04974,0.02,0.02,50.0,0.0,0.0,19.798989873223334,220284140871.16055,
STRATCAP,0.0,0.25,400,dollars,SRSWOR,EXP,220295155628.942,,,,,,,,
STRATCAP,0.0,0.25,400,dollars,ST-PROP,EXP,183308173859.48898,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]"
STRATCAP,0.0,0.25,400,dollars,ST-EQD,EXP,54467454715.37149,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]"
STRATCAP,0.0,0.25,400,dollars,PPS-A,HT,60082240612.36988,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,45055115118.57033,
STRATCAP,0.0,0.25,400,dollars,RA-OR,HT,60082240612.36987,6.518257446423344e-05,0.7548035511562712,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,45055115118.57033,
STRATCAP,0.0,0.25,400,dollars,DEF-0.25-OR,HT,104663557143.34357,0.015016295643616057,0.2037008877890678,66.5943201794335,0.2762640542931927,0.0,19.764697284325294,89137852612.117,
STRATCAP,0.0,0.25,400,dollars,DEF-0.5-OR,HT,77468526949.53625,0.010032591287232117,0.3874017755781356,99.67514586910768,0.5175741825262512,0.0,19.661460651845335,62217252711.42398,
STRATCAP,0.0,0.25,400,dollars,DEF-0.75-OR,HT,65095359264.47218,0.005048886930848175,0.5711026633672034,198.06345709389998,0.8337664922857715,0.0,19.488184334851216,50011023947.334496,
STRATCAP,0.0,0.25,400,dollars,EQ-P,DIFF-OR,177145588266.7873,0.02,0.02,50.0,0.0,0.0,19.798989873223334,177136730987.37396,
STRATCAP,0.0,0.25,400,dollars,SRSWOR,DIFF-OR,177145588266.78726,,,,,,,,
STRATCAP,0.0,0.25,400,dollars,RA-OR,DIFF-OR,45061680459.277405,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,45055115118.570335,
STRATCAP,0.0,0.7,100,rate,EQ-P,HT,2786000.0000000005,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835758.2099999997,
STRATCAP,0.0,0.7,100,rate,SRSWOR,EXP,835799.9999999999,,,,,,,,
STRATCAP,0.0,0.7,100,rate,ST-PROP,EXP,836331.7574407895,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]"
STRATCAP,0.0,0.7,100,rate,ST-EQD,EXP,1893973.3469999998,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]"
STRATCAP,0.0,0.7,100,rate,PPS-A,HT,11632392.418201886,1.629564361605836e-05,0.18870088778906777,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,9655190.306929218,
STRATCAP,0.0,0.7,100,rate,RA-OR,HT,2786000.0000000005,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835758.2099999997,
STRATCAP,0.0,0.7,100,rate,DEF-0.25-OR,HT,2786000.0000000005,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835758.2099999997,
STRATCAP,0.0,0.7,100,rate,DEF-0.5-OR,HT,2786000.0000000005,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835758.2099999997,
STRATCAP,0.0,0.7,100,rate,DEF-0.75-OR,HT,2786000.0000000005,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835758.2099999997,
STRATCAP,0.0,0.7,100,rate,EQ-P,DIFF-OR,835799.9999999995,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835758.2099999995,
STRATCAP,0.0,0.7,100,rate,SRSWOR,DIFF-OR,835799.9999999999,,,,,,,,
STRATCAP,0.0,0.7,100,rate,RA-OR,DIFF-OR,835799.9999999995,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835758.2099999995,
STRATCAP,0.0,0.7,100,dollars,EQ-P,HT,2685864538292.623,0.005,0.005,200.0,0.0,0.0,9.974968671630002,2179532604219.477,
STRATCAP,0.0,0.7,100,dollars,SRSWOR,EXP,2179641586298.7915,,,,,,,,
STRATCAP,0.0,0.7,100,dollars,ST-PROP,EXP,1153520281934.1836,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]"
STRATCAP,0.0,0.7,100,dollars,ST-EQD,EXP,319956731970.6012,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]"
STRATCAP,0.0,0.7,100,dollars,PPS-A,HT,713411515033.8083,1.629564361605836e-05,0.18870088778906777,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,213986136229.9892,
STRATCAP,0.0,0.7,100,dollars,RA-OR,HT,713411515033.8083,1.629564361605836e-05,0.18870088778906777,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,213986136229.9892,
STRATCAP,0.0,0.7,100,dollars,DEF-0.25-OR,HT,1212722260180.7136,0.0037540739109040142,0.05092522194726694,266.377280717734,0.2762640542931926,0.0,9.970717309768313,709408199495.3988,
STRATCAP,0.0,0.7,100,dollars,DEF-0.5-OR,HT,908137922010.0719,0.0025081478218080292,0.09685044389453389,398.7005834764307,0.5175741825262512,0.0,9.95795233395169,406979422340.1229,
STRATCAP,0.0,0.7,100,dollars,DEF-0.75-OR,HT,769558443937.3542,0.0012622217327120438,0.14277566584180082,792.2538283755999,0.8337664922857714,0.0,9.936640933525839,269697635159.85315,
STRATCAP,0.0,0.7,100,dollars,EQ-P,DIFF-OR,805759361487.7864,0.005,0.005,200.0,0.0,0.0,9.974968671630002,805719073519.712,
STRATCAP,0.0,0.7,100,dollars,SRSWOR,DIFF-OR,805759361487.7863,,,,,,,,
STRATCAP,0.0,0.7,100,dollars,RA-OR,DIFF-OR,214023454510.14233,1.629564361605836e-05,0.1887008877890678,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,213986136229.989,
STRATCAP,0.0,0.7,400,rate,EQ-P,HT,686000.0000000002,0.02,0.02,50.0,0.0,0.0,19.798989873223334,205789.71000000025,
STRATCAP,0.0,0.7,400,rate,SRSWOR,EXP,205799.99999999997,,,,,,,,
STRATCAP,0.0,0.7,400,rate,ST-PROP,EXP,205806.03580620378,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]"
STRATCAP,0.0,0.7,400,rate,ST-EQD,EXP,470343.3367499999,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]"
STRATCAP,0.0,0.7,400,rate,PPS-A,HT,2897598.1045504715,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,2389236.143878749,
STRATCAP,0.0,0.7,400,rate,RA-OR,HT,686000.0000000002,0.02,0.02,50.0,0.0,0.0,19.798989873223334,205789.71000000025,
STRATCAP,0.0,0.7,400,rate,DEF-0.25-OR,HT,686000.0000000002,0.02,0.02,50.0,0.0,0.0,19.798989873223334,205789.71000000025,
STRATCAP,0.0,0.7,400,rate,DEF-0.5-OR,HT,686000.0000000002,0.02,0.02,50.0,0.0,0.0,19.798989873223334,205789.71000000025,
STRATCAP,0.0,0.7,400,rate,DEF-0.75-OR,HT,686000.0000000002,0.02,0.02,50.0,0.0,0.0,19.798989873223334,205789.71000000025,
STRATCAP,0.0,0.7,400,rate,EQ-P,DIFF-OR,205799.9999999999,0.02,0.02,50.0,0.0,0.0,19.798989873223334,205789.7099999999,
STRATCAP,0.0,0.7,400,rate,SRSWOR,DIFF-OR,205799.99999999997,,,,,,,,
STRATCAP,0.0,0.7,400,rate,RA-OR,DIFF-OR,205799.9999999999,0.02,0.02,50.0,0.0,0.0,19.798989873223334,205789.7099999999,
STRATCAP,0.0,0.7,400,dollars,EQ-P,HT,661343529529.3392,0.02,0.02,50.0,0.0,0.0,19.798989873223334,536668832194.74536,
STRATCAP,0.0,0.7,400,dollars,SRSWOR,EXP,536695666978.09436,,,,,,,,
STRATCAP,0.0,0.7,400,dollars,ST-PROP,EXP,258397984223.05933,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]"
STRATCAP,0.0,0.7,400,dollars,ST-EQD,EXP,75994201415.38385,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]"
STRATCAP,0.0,0.7,400,dollars,PPS-A,HT,168230273714.63568,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,50461728932.79877,
STRATCAP,0.0,0.7,400,dollars,RA-OR,HT,168230273714.63568,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,50461728932.79877,
STRATCAP,0.0,0.7,400,dollars,DEF-0.25-OR,HT,293057960001.36206,0.015016295643616057,0.20370088778906775,66.5943201794335,0.2762640542931926,0.0,19.76469728432529,171390931972.93143,
STRATCAP,0.0,0.7,400,dollars,DEF-0.5-OR,HT,216911875458.70154,0.010032591287232117,0.38740177557813554,99.67514586910768,0.5175741825262512,0.0,19.661460651845335,97392176376.829,
STRATCAP,0.0,0.7,400,dollars,DEF-0.75-OR,HT,182267005940.52216,0.005048886930848175,0.5711026633672033,198.06345709389998,0.8337664922857714,0.0,19.488184334851216,64052660588.53876,
STRATCAP,0.0,0.7,400,dollars,EQ-P,DIFF-OR,198403058858.8017,0.02,0.02,50.0,0.0,0.0,19.798989873223334,198393138705.8587,
STRATCAP,0.0,0.7,400,dollars,SRSWOR,DIFF-OR,198403058858.80164,,,,,,,,
STRATCAP,0.0,0.7,400,dollars,RA-OR,DIFF-OR,50469082114.390656,6.518257446423344e-05,0.7548035511562712,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,50461728932.79874,
STRATCAP,0.75,0.05,100,rate,EQ-P,HT,199000.00000000003,0.005,0.005,200.0,0.0,0.0,9.974968671630002,189041.19744389798,
STRATCAP,0.75,0.05,100,rate,SRSWOR,EXP,189050.6499763968,,,,,,,,
STRATCAP,0.75,0.05,100,rate,ST-PROP,EXP,180234.242657379,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]"
STRATCAP,0.75,0.05,100,rate,ST-EQD,EXP,239319.92389161495,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]"
STRATCAP,0.75,0.05,100,rate,PPS-A,HT,425349.9575763225,1.629564361605836e-05,0.18870088778906777,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,415423.0525573073,
STRATCAP,0.75,0.05,100,rate,RA-OR,HT,164873.4313471331,0.0037116958843656546,0.013923877335617027,269.4186245732534,0.36287958022427325,0.0,9.969810965943795,154955.15065568467,
STRATCAP,0.75,0.05,100,rate,DEF-0.25-OR,HT,180703.78125830882,0.0046779239710914135,0.007230969333904257,213.77004119344173,0.10297589805757454,0.0,9.974646393158046,170757.04216605774,
STRATCAP,0.75,0.05,100,rate,DEF-0.5-OR,HT,171091.0708554951,0.004355847942182828,0.009461938667808513,229.57642536504022,0.19360847085982968,0.0,9.973679495259674,161155.10444265866,
STRATCAP,0.75,0.05,100,rate,DEF-0.75-OR,HT,166307.5317442256,0.004033771913274241,0.011692908001712769,247.9069271887247,0.2789475930335591,0.0,9.972067790426788,156381.05065425878,
STRATCAP,0.75,0.05,100,rate,EQ-P,DIFF-OR,176051.1220411676,0.005,0.005,200.0,0.0,0.0,9.974968671630002,176042.31948506556,
STRATCAP,0.75,0.05,100,rate,SRSWOR,DIFF-OR,176051.1220411676,,,,,,,,
STRATCAP,0.75,0.05,100,rate,RA-OR,DIFF-OR,152157.71513924317,0.003819751662093228,0.011939609179038461,261.7971241229852,0.32904111103843303,0.0,9.971055039494203,152148.93821074307,
STRATCAP,0.75,0.05,100,dollars,EQ-P,HT,937933588366.4473,0.005,0.005,200.0,0.0,0.0,9.974968671630002,919368287062.9177,
STRATCAP,0.75,0.05,100,dollars,SRSWOR,EXP,919414257775.8064,,,,,,,,
STRATCAP,0.75,0.05,100,dollars,ST-PROP,EXP,787761423478.7941,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]"
STRATCAP,0.75,0.05,100,dollars,ST-EQD,EXP,124814947402.42694,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]"
STRATCAP,0.75,0.05,100,dollars,PPS-A,HT,134358397711.63588,1.629564361605836e-05,0.18870088778906777,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,116615212519.0027,
STRATCAP,0.75,0.05,100,dollars,RA-OR,HT,111367457028.4621,7.367889868586804e-06,0.32006143953677707,135724.06996249044,2.826657923873844,0.0,9.79488088487963,93953210114.1101,
STRATCAP,0.75,0.05,100,dollars,DEF-0.25-OR,HT,247618487930.5904,0.0037518419724671464,0.08376535988419427,266.5357462650319,0.3611342269088068,0.0,9.963808545019884,229464537074.4126,
STRATCAP,0.75,0.05,100,dollars,DEF-0.5-OR,HT,162040529249.08945,0.0025036839449342936,0.16253071976838854,399.41143610530435,0.6607065696780171,0.0,9.930252911544857,144214055707.6987,
STRATCAP,0.75,0.05,100,dollars,DEF-0.75-OR,HT,126456366435.7276,0.0012555259174014401,0.2412960796525828,796.4789783628667,1.0816087392449898,0.0,9.874073450015523,108876258686.58145,
STRATCAP,0.75,0.05,100,dollars,EQ-P,DIFF-OR,669192627283.9729,0.005,0.005,200.0,0.0,0.0,9.974968671630002,669159167652.6085,
STRATCAP,0.75,0.05,100,dollars,SRSWOR,DIFF-OR,669192627283.9728,,,,,,,,
STRATCAP,0.75,0.05,100,dollars,RA-OR,DIFF-OR,91184357239.98575,8.070104113121255e-06,0.2921033552805048,123914.13865083735,2.68595839195543,0.0,9.820553945747983,91155362427.86237,
STRATCAP,0.75,0.05,400,rate,EQ-P,HT,49000.0,0.02,0.02,50.0,0.0,0.0,19.798989873223334,46547.832536437185,
STRATCAP,0.75,0.05,400,rate,SRSWOR,EXP,46550.160044439406,,,,,,,,
STRATCAP,0.75,0.05,400,rate,ST-PROP,EXP,43225.51934074165,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]"
STRATCAP,0.75,0.05,400,rate,ST-EQD,EXP,59166.47171897976,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]"
STRATCAP,0.75,0.05,400,rate,PPS-A,HT,105587.48939408062,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,103166.32716676415,
STRATCAP,0.75,0.05,400,rate,RA-OR,HT,40468.35783678328,0.014846783537462618,0.05569550934246811,67.35465614331335,0.36287958022427325,0.0,19.75738067524261,38056.6412334472,
STRATCAP,0.75,0.05,400,rate,DEF-0.25-OR,HT,44425.9453145772,0.018711695884365654,0.028923877335617028,53.44251029836043,0.10297589805757454,0.0,19.796391860555122,41985.83126386175,
STRATCAP,0.75,0.05,400,rate,DEF-0.5-OR,HT,42022.76771387378,0.01742339176873131,0.03784775467123405,57.394106341260056,0.19360847085982968,0.0,19.788595776017374,39593.40469040644,
STRATCAP,0.75,0.05,400,rate,DEF-0.75-OR,HT,40826.882936056405,0.016135087653096965,0.046771632006851076,61.97673179718117,0.2789475930335591,0.0,19.775595471941628,38406.98243887908,
STRATCAP,0.75,0.05,400,rate,EQ-P,DIFF-OR,43349.2712563679,0.02,0.02,50.0,0.0,0.0,19.798989873223334,43347.10379280508,
STRATCAP,0.75,0.05,400,rate,SRSWOR,DIFF-OR,43349.27125636791,,,,,,,,
STRATCAP,0.75,0.05,400,rate,RA-OR,DIFF-OR,37375.9195308868,0.015279006648372912,0.047758436716153846,65.4492810307463,0.32904111103843303,0.0,19.767423140358076,37373.77744740952,
STRATCAP,0.75,0.05,400,dollars,EQ-P,HT,230948471507.31613,0.02,0.02,50.0,0.0,0.0,19.798989873223334,226377115909.9646,
STRATCAP,0.75,0.05,400,dollars,SRSWOR,EXP,226388435331.7312,,,,,,,,
STRATCAP,0.75,0.05,400,dollars,ST-PROP,EXP,174320921918.69305,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]"
STRATCAP,0.75,0.05,400,dollars,ST-EQD,EXP,28504769809.244053,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]"
STRATCAP,0.75,0.05,400,dollars,PPS-A,HT,30054673843.61331,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,26290578323.586903,
STRATCAP,0.75,0.05,400,dollars,RA-OR,HT,24319833738.43199,2.9526493404733752e-05,1.0,33867.88895967165,2.8236978890616786,4.0,18.342944640144704,20876095920.85859,
STRATCAP,0.75,0.05,400,dollars,DEF-0.25-OR,HT,58530497868.8596,0.015007381623351183,0.265,66.63387558853172,0.3608124227215016,0.0,19.71113837731,54359179557.168236,
STRATCAP,0.75,0.05,400,dollars,DEF-0.5-OR,HT,37041879436.04904,0.010014763246702366,0.51,99.8525851651338,0.6603093898245934,0.0,19.445202609328938,33185829628.397236,
STRATCAP,0.75,0.05,400,dollars,DEF-0.75-OR,HT,28113057574.539604,0.00502214487005355,0.755,199.11811106104895,1.0810080569938747,0.0,18.993703829563355,24498367086.57916,
STRATCAP,0.75,0.05,400,dollars,EQ-P,DIFF-OR,164776074054.8476,0.02,0.02,50.0,0.0,0.0,19.798989873223334,164767835251.14484,
STRATCAP,0.75,0.05,400,dollars,SRSWOR,DIFF-OR,164776074054.84756,,,,,,,,
STRATCAP,0.75,0.05,400,dollars,RA-OR,DIFF-OR,20277312238.36989,3.2312099177103e-05,1.0,30948.159527457134,2.68445868916499,3.0,18.54244694036708,20272566199.2079,
STRATCAP,0.75,0.25,100,rate,EQ-P,HT,995000.0000000001,0.005,0.005,200.0,0.0,0.0,9.974968671630002,746217.586223553,
STRATCAP,0.75,0.25,100,rate,SRSWOR,EXP,746254.8989685014,,,,,,,,
STRATCAP,0.75,0.25,100,rate,ST-PROP,EXP,650442.5000165121,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]"
STRATCAP,0.75,0.25,100,rate,ST-EQD,EXP,1267789.550083016,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]"
STRATCAP,0.75,0.25,100,rate,PPS-A,HT,2784797.646106628,1.629564361605836e-05,0.18870088778906777,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,2534743.149370919,
STRATCAP,0.75,0.25,100,rate,RA-OR,HT,922785.8164875209,0.004102868229064286,0.00922495334192966,243.73193194850995,0.24682849412043126,0.0,9.973017723525304,674341.0499948697,
STRATCAP,0.75,0.25,100,rate,DEF-0.25-OR,HT,959939.0633366344,0.004775717057266071,0.006056238335482415,209.3926394735924,0.06670421342340076,0.0,9.97484674855255,711259.3114943786,
STRATCAP,0.75,0.25,100,rate,DEF-0.5-OR,HT,938218.3735840034,0.0045514341145321425,0.00711247667096483,219.71096907832387,0.12897189520859512,0.0,9.974480970378231,689629.1104636793,
STRATCAP,0.75,0.25,100,rate,DEF-0.75-OR,HT,926452.461232909,0.004327151171798214,0.008168715006447244,231.09892867099316,0.18859570897775882,0.0,9.973871310277884,677941.5242186856,
STRATCAP,0.75,0.25,100,rate,EQ-P,DIFF-OR,648275.5289441617,0.005,0.005,200.0,0.0,0.0,9.974968671630002,648243.1151677148,
STRATCAP,0.75,0.25,100,rate,SRSWOR,DIFF-OR,648275.5289441617,,,,,,,,
STRATCAP,0.75,0.25,100,rate,RA-OR,DIFF-OR,637674.479807413,0.004534511941858623,0.006219575636076716,220.53090008847042,0.1235078758852686,0.0,9.974554124143541,637642.074478246,
STRATCAP,0.75,0.25,100,dollars,EQ-P,HT,2594536917413.222,0.005,0.005,200.0,0.0,0.0,9.974968671630002,2371844286723.94,
STRATCAP,0.75,0.25,100,dollars,SRSWOR,EXP,2371962884868.183,,,,,,,,
STRATCAP,0.75,0.25,100,dollars,ST-PROP,EXP,1110923876698.796,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]"
STRATCAP,0.75,0.25,100,dollars,ST-EQD,EXP,260235011798.61285,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]"
STRATCAP,0.75,0.25,100,dollars,PPS-A,HT,469017191288.6404,1.629564361605836e-05,0.18870088778906777,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,253141392703.62698,
STRATCAP,0.75,0.25,100,dollars,RA-OR,HT,436088321792.34454,9.792409324872297e-06,0.25495797041112506,102119.91419313358,2.4066416701727626,0.0,9.853783932081164,221303839715.19617,
STRATCAP,0.75,0.25,100,dollars,DEF-0.25-OR,HT,876099955140.1122,0.003752448102331218,0.06748949260278127,266.49269296456026,0.32993366509644306,0.0,9.96743779068918,656386728648.8533,
STRATCAP,0.75,0.25,100,dollars,DEF-0.5-OR,HT,603808732493.6846,0.0025048962046624362,0.12997898520556253,399.21813851554845,0.6110950493054478,0.0,9.944810930582603,386400745146.42786,
STRATCAP,0.75,0.25,100,dollars,DEF-0.75-OR,HT,485640989363.81366,0.0012573443069936543,0.19246847780834378,795.3270989002433,0.996484576016932,0.0,9.906984657368218,269875956287.60037,
STRATCAP,0.75,0.25,100,dollars,EQ-P,DIFF-OR,728732694177.3342,0.005,0.005,200.0,0.0,0.0,9.974968671630002,728696257542.6254,
STRATCAP,0.75,0.25,100,dollars,SRSWOR,DIFF-OR,728732694177.3342,,,,,,,,
STRATCAP,0.75,0.25,100,dollars,RA-OR,DIFF-OR,197183333506.9158,1.3451417472582642e-05,0.17490534088164955,74341.6076438227,1.9934210058549702,0.0,9.908416598462688,197149151717.56842,
STRATCAP,0.75,0.25,400,rate,EQ-P,HT,245000.00000000003,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183742.01871836223,
STRATCAP,0.75,0.25,400,rate,SRSWOR,EXP,183751.2062786762,,,,,,,,
STRATCAP,0.75,0.25,400,rate,ST-PROP,EXP,159644.32673426848,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]"
STRATCAP,0.75,0.25,400,rate,ST-EQD,EXP,314504.1380398087,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]"
STRATCAP,0.75,0.25,400,rate,PPS-A,HT,692449.4115266571,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,629848.1829127425,
STRATCAP,0.75,0.25,400,rate,RA-OR,HT,226946.45412188023,0.016411472916257143,0.03689981336771864,60.93298298712749,0.24682849412043126,0.0,19.783258584469788,166025.9417377264,
STRATCAP,0.75,0.25,400,rate,DEF-0.25-OR,HT,236234.7658341586,0.019102868229064283,0.02422495334192966,52.3481598683981,0.06670421342340076,0.0,19.798007033884744,175079.4177676165,
STRATCAP,0.75,0.25,400,rate,DEF-0.5-OR,HT,230804.59339600088,0.01820573645812857,0.02844990668385932,54.92774226958097,0.12897189520859512,0.0,19.795058223076776,169739.674957039,
STRATCAP,0.75,0.25,400,rate,DEF-0.75-OR,HT,227863.11530822728,0.017308604687192856,0.032674860025788975,57.77473216774829,0.18859570897775882,0.0,19.790142561986475,166876.46591042093,
STRATCAP,0.75,0.25,400,rate,EQ-P,DIFF-OR,159625.6327550951,0.02,0.02,50.0,0.0,0.0,19.798989873223334,159617.65147345734,
STRATCAP,0.75,0.25,400,rate,SRSWOR,DIFF-OR,159625.6327550951,,,,,,,,
STRATCAP,0.75,0.25,400,rate,RA-OR,DIFF-OR,156975.3704709079,0.018138047767434492,0.024878302544306865,55.132725022117604,0.1235078758852686,0.0,19.795647996655802,156967.3975880433,
STRATCAP,0.75,0.25,400,dollars,EQ-P,HT,638855823885.6677,0.02,0.02,50.0,0.0,0.0,19.798989873223334,584021960047.6031,
STRATCAP,0.75,0.25,400,dollars,SRSWOR,EXP,584051162605.7336,,,,,,,,
STRATCAP,0.75,0.25,400,dollars,ST-PROP,EXP,248792418071.75082,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]"
STRATCAP,0.75,0.25,400,dollars,ST-EQD,EXP,61211638762.87122,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]"
STRATCAP,0.75,0.25,400,dollars,PPS-A,HT,107475892354.52232,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,59405418636.260315,
STRATCAP,0.75,0.25,400,dollars,RA-OR,HT,99243786759.20097,3.91717789013709e-05,1.0,25528.58277174139,2.4065645267893068,2.0,18.80404171552532,52290757034.42723,
STRATCAP,0.75,0.25,400,dollars,DEF-0.25-OR,HT,209261241504.735,0.015009792944725342,0.265,66.62317086468634,0.32992198568593134,0.0,19.738274976614626,157381029138.31433,
STRATCAP,0.75,0.25,400,dollars,DEF-0.5-OR,HT,141179302832.3337,0.010019585889450686,0.51,99.80452396269882,0.6110811668311299,0.0,19.554999263866108,91572335650.3695,
STRATCAP,0.75,0.25,400,dollars,DEF-0.75-OR,HT,111634124715.12018,0.005029378834176028,0.755,198.83171122539466,0.9964646813102724,0.0,19.24566162728783,63668705770.29871,
STRATCAP,0.75,0.25,400,dollars,EQ-P,DIFF-OR,179436693541.15265,0.02,0.02,50.0,0.0,0.0,19.798989873223334,179427721706.4756,
STRATCAP,0.75,0.25,400,dollars,SRSWOR,DIFF-OR,179436693541.15265,,,,,,,,
STRATCAP,0.75,0.25,400,dollars,RA-OR,DIFF-OR,46549353373.548035,5.380566989033057e-05,0.6996213635265982,18585.401910955676,1.9934210058549702,0.0,19.25688219362248,46542368736.219894,
STRATCAP,0.75,0.7,100,rate,EQ-P,HT,2786000.000000001,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835760.8323095029,
STRATCAP,0.75,0.7,100,rate,SRSWOR,EXP,835802.6224406238,,,,,,,,
STRATCAP,0.75,0.7,100,rate,ST-PROP,EXP,778931.7242360038,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]"
STRATCAP,0.75,0.7,100,rate,ST-EQD,EXP,2044606.89512443,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]"
STRATCAP,0.75,0.7,100,rate,PPS-A,HT,10482681.730575634,1.629564361605836e-05,0.18870088778906777,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,8509367.445179999,
