dgp,sigma,prevalence,n,estimand,design,estimator,AV,min_pi,max_pi,max_weight,cv_weights,n_certainty,sd_size,AV_fixed_hajek,nh,de,AV_srs,AV_eqp,rel_SRSWOR,rel_EQP,relfix_SRSWOR
STRATCAP,0.0,0.05,100,dollars,DEF-0.25-OR,HT,86623018584.33667,0.003754073910904,0.0509252219472669,266.377280717734,0.2762640542931927,0.0,9.970717309768313,84046374168.44873,,DEF-0.25-OR/HT,189264696857.6678,191847467020.9016,0.4576818604976265,0.45152026205745616,0.44406788779871553
STRATCAP,0.0,0.05,100,dollars,DEF-0.5-OR,HT,64866994429.29083,0.002508147821808,0.0968504438945339,398.7005834764307,0.5175741825262512,0.0,9.95795233395169,62301520623.331085,,DEF-0.5-OR/HT,189264696857.6678,191847467020.9016,0.3427316108406238,0.3381175443000435,0.32917665923816486
STRATCAP,0.0,0.05,100,dollars,DEF-0.75-OR,HT,54968460281.23957,0.001262221732712,0.1427756658418008,792.2538283755999,0.8337664922857715,0.0,9.93664093352584,52409762122.69713,,DEF-0.75-OR/HT,189264696857.6678,191847467020.9016,0.2904316610222209,0.2865216890002035,0.27691250926796296
STRATCAP,0.0,0.05,100,dollars,EQ-P,DIFF-OR,182255093669.85657,0.005,0.005,200.0,0.0,0.0,9.974968671630002,182245980915.17303,,EQ-P/DIFF-OR,189264696857.6678,191847467020.9016,0.9629640217949224,0.9500000000000002,0.9629158735938323
STRATCAP,0.0,0.05,100,dollars,SRSWOR,DIFF-OR,182255093669.85657,,,,,,,,,SRSWOR/DIFF-OR,189264696857.6678,191847467020.9016,0.9629640217949224,0.9500000000000002,
STRATCAP,0.0,0.05,100,dollars,RA-OR,DIFF-OR,48410067091.57984,1.6295643616058356e-05,0.1887008877890678,61366.09412681076,1.7774773876602563,0.0,9.90672795331615,48401626052.02135,,RA-OR/DIFF-OR,189264696857.6678,191847467020.9016,0.2557796984610687,0.2523362327546686,0.2557350993377317
STRATCAP,0.0,0.05,400,rate,EQ-P,HT,49000.00000000001,0.02,0.02,50.0,0.0,0.0,19.798989873223334,46547.67249999999,,EQ-P/HT,46550.0,49000.00000000001,1.0526315789473686,1.0,0.9999499999999999
STRATCAP,0.0,0.05,400,rate,SRSWOR,EXP,46550.0,,,,,,,,,SRSWOR/EXP,46550.0,49000.00000000001,1.0,0.9499999999999998,
STRATCAP,0.0,0.05,400,rate,ST-PROP,EXP,46551.36524187943,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]",ST-PROP/EXP,46550.0,49000.00000000001,1.0000293285043915,0.9500278620791719,
STRATCAP,0.0,0.05,400,rate,ST-EQD,EXP,106387.1833125,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]",ST-EQD/EXP,46550.0,49000.00000000001,2.2854389540816324,2.1711670063775506,
STRATCAP,0.0,0.05,400,rate,PPS-A,HT,206971.29318217657,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,204375.19861885,,PPS-A/HT,46550.0,49000.00000000001,4.446214676308841,4.223903942493399,4.390444653466165
STRATCAP,0.0,0.05,400,rate,RA-OR,HT,49000.00000000001,0.02,0.02,50.0,0.0,0.0,19.798989873223334,46547.67249999999,,RA-OR/HT,46550.0,49000.00000000001,1.0526315789473686,1.0,0.9999499999999999
STRATCAP,0.0,0.05,400,rate,DEF-0.25-OR,HT,49000.00000000001,0.02,0.02,50.0,0.0,0.0,19.798989873223334,46547.67249999999,,DEF-0.25-OR/HT,46550.0,49000.00000000001,1.0526315789473686,1.0,0.9999499999999999
STRATCAP,0.0,0.05,400,rate,DEF-0.5-OR,HT,49000.00000000001,0.02,0.02,50.0,0.0,0.0,19.798989873223334,46547.67249999999,,DEF-0.5-OR/HT,46550.0,49000.00000000001,1.0526315789473686,1.0,0.9999499999999999
STRATCAP,0.0,0.05,400,rate,DEF-0.75-OR,HT,49000.00000000001,0.02,0.02,50.0,0.0,0.0,19.798989873223334,46547.67249999999,,DEF-0.75-OR/HT,46550.0,49000.00000000001,1.0526315789473686,1.0,0.9999499999999999
STRATCAP,0.0,0.05,400,rate,EQ-P,DIFF-OR,46550.000000000015,0.02,0.02,50.0,0.0,0.0,19.798989873223334,46547.6725,,EQ-P/DIFF-OR,46550.0,49000.00000000001,1.0000000000000002,0.9500000000000002,0.99995
STRATCAP,0.0,0.05,400,rate,SRSWOR,DIFF-OR,46550.0,,,,,,,,,SRSWOR/DIFF-OR,46550.0,49000.00000000001,1.0,0.9499999999999998,
STRATCAP,0.0,0.05,400,rate,RA-OR,DIFF-OR,46550.000000000015,0.02,0.02,50.0,0.0,0.0,19.798989873223334,46547.6725,,RA-OR/DIFF-OR,46550.0,49000.00000000001,1.0000000000000002,0.9500000000000002,0.99995
STRATCAP,0.0,0.05,400,dollars,EQ-P,HT,47238823537.80994,0.02,0.02,50.0,0.0,0.0,19.798989873223334,46600534912.152855,,EQ-P/HT,46602865055.40563,47238823537.80994,1.013646338731497,1.0,0.9999499999999999
STRATCAP,0.0,0.05,400,dollars,SRSWOR,EXP,46602865055.40563,,,,,,,,,SRSWOR/EXP,46602865055.40563,47238823537.80994,1.0,0.986537376785108,
STRATCAP,0.0,0.05,400,dollars,ST-PROP,EXP,44752584060.26318,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]",ST-PROP/EXP,46602865055.40563,47238823537.80994,0.9602968402705999,0.9473687257355855,
STRATCAP,0.0,0.05,400,dollars,ST-EQD,EXP,13322528142.682436,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]",ST-EQD/EXP,46602865055.40563,47238823537.80994,0.28587358581588124,0.28202497744295196,
STRATCAP,0.0,0.05,400,dollars,PPS-A,HT,12016448122.473976,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,11413962496.704485,,PPS-A/HT,46602865055.40563,47238823537.80994,0.2578478406464442,0.2543765323210477,0.24491975939965388
STRATCAP,0.0,0.05,400,dollars,RA-OR,HT,12016448122.473972,6.518257446423344e-05,0.7548035511562714,15341.523531702687,1.777477387660256,0.0,19.242976377272033,11413962496.70448,,RA-OR/HT,46602865055.40563,47238823537.80994,0.25784784064644417,0.25437653232104757,0.24491975939965377
STRATCAP,0.0,0.05,400,dollars,DEF-0.25-OR,HT,20932711428.66871,0.015016295643616,0.2037008877890678,66.5943201794335,0.2762640542931927,0.0,19.764697284325297,20309953231.661373,,DEF-0.25-OR/HT,46602865055.40563,47238823537.80994,0.44917220011649583,0.4431251640277234,0.43580911189719973
STRATCAP,0.0,0.05,400,dollars,DEF-0.5-OR,HT,15493705389.90725,0.0100325912872321,0.3874017755781357,99.67514586910768,0.5175741825262512,0.0,19.661460651845335,14882057882.448544,,DEF-0.5-OR/HT,46602865055.40563,47238823537.80994,0.3324625078627023,0.3279866903862687,0.31933783179972797
STRATCAP,0.0,0.05,400,dollars,DEF-0.75-OR,HT,13019071852.894436,0.0050488869308481,0.5711026633672035,198.0634570939,0.8337664922857715,0.0,19.48818433485122,12414211343.879528,,DEF-0.75-OR/HT,46602865055.40563,47238823537.80994,0.2793620486083035,0.27560110260734955,0.26638300733485826
STRATCAP,0.0,0.05,400,dollars,EQ-P,DIFF-OR,44876882360.91945,0.02,0.02,50.0,0.0,0.0,19.798989873223334,44874638516.80139,,EQ-P/DIFF-OR,46602865055.40563,47238823537.80994,0.9629640217949222,0.9500000000000002,0.9629158735938322
STRATCAP,0.0,0.05,400,dollars,SRSWOR,DIFF-OR,44876882360.91946,,,,,,,,,SRSWOR/DIFF-OR,46602865055.40563,47238823537.80994,0.9629640217949224,0.9500000000000004,
STRATCAP,0.0,0.05,400,dollars,RA-OR,DIFF-OR,11415625716.350271,6.518257446423343e-05,0.7548035511562712,15341.52353170269,1.7774773876602563,0.0,19.242976377272033,11413962496.70448,,RA-OR/DIFF-OR,46602865055.40563,47238823537.80994,0.24495544861412188,0.24165770570499515,0.24491975939965377
STRATCAP,0.0,0.25,100,rate,EQ-P,HT,995000.0000000002,0.005,0.005,200.0,0.0,0.0,9.974968671630002,746212.6875000003,,EQ-P/HT,746250.0000000001,995000.0000000002,1.3333333333333335,1.0,0.9999500000000003
STRATCAP,0.0,0.25,100,rate,SRSWOR,EXP,746250.0000000001,,,,,,,,,SRSWOR/EXP,746250.0000000001,995000.0000000002,1.0,0.7499999999999999,
STRATCAP,0.0,0.25,100,rate,ST-PROP,EXP,746724.7834292763,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]",ST-PROP/EXP,746250.0000000001,995000.0000000002,1.0006362257008725,0.7504771692756544,
STRATCAP,0.0,0.25,100,rate,ST-EQD,EXP,1691047.6312499996,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]",ST-EQD/EXP,746250.0000000001,995000.0000000002,2.266060477386934,1.6995453580402002,
STRATCAP,0.0,0.25,100,rate,PPS-A,HT,4154425.863643532,1.629564361605836e-05,0.1887008877890677,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,3902199.290308915,,PPS-A/HT,746250.0000000001,995000.0000000002,5.567069834028183,4.175302375521137,5.229077775958344
STRATCAP,0.0,0.25,100,rate,RA-OR,HT,995000.0000000002,0.005,0.005,200.0,0.0,0.0,9.974968671630002,746212.6875000003,,RA-OR/HT,746250.0000000001,995000.0000000002,1.3333333333333335,1.0,0.9999500000000003
STRATCAP,0.0,0.25,100,rate,DEF-0.25-OR,HT,995000.0000000002,0.005,0.005,200.0,0.0,0.0,9.974968671630002,746212.6875000003,,DEF-0.25-OR/HT,746250.0000000001,995000.0000000002,1.3333333333333335,1.0,0.9999500000000003
STRATCAP,0.0,0.25,100,rate,DEF-0.5-OR,HT,995000.0000000002,0.005,0.005,200.0,0.0,0.0,9.974968671630002,746212.6875000003,,DEF-0.5-OR/HT,746250.0000000001,995000.0000000002,1.3333333333333335,1.0,0.9999500000000003
STRATCAP,0.0,0.25,100,rate,DEF-0.75-OR,HT,995000.0000000002,0.005,0.005,200.0,0.0,0.0,9.974968671630002,746212.6875000003,,DEF-0.75-OR/HT,746250.0000000001,995000.0000000002,1.3333333333333335,1.0,0.9999500000000003
STRATCAP,0.0,0.25,100,rate,EQ-P,DIFF-OR,746250.0000000001,0.005,0.005,200.0,0.0,0.0,9.974968671630002,746212.6875000001,,EQ-P/DIFF-OR,746250.0000000001,995000.0000000002,1.0,0.7499999999999999,0.99995
STRATCAP,0.0,0.25,100,rate,SRSWOR,DIFF-OR,746250.0000000001,,,,,,,,,SRSWOR/DIFF-OR,746250.0000000001,995000.0000000002,1.0,0.7499999999999999,
STRATCAP,0.0,0.25,100,rate,RA-OR,DIFF-OR,746250.0000000001,0.005,0.005,200.0,0.0,0.0,9.974968671630002,746212.6875000001,,RA-OR/DIFF-OR,746250.0000000001,995000.0000000002,1.0,0.7499999999999999,0.99995
STRATCAP,0.0,0.25,100,dollars,EQ-P,HT,959237335104.5082,0.005,0.005,200.0,0.0,0.0,9.974968671630002,894623347619.6112,,EQ-P/HT,894668081023.6625,959237335104.5082,1.0721711833141143,1.0,0.9999499999999999
STRATCAP,0.0,0.25,100,dollars,SRSWOR,EXP,894668081023.6625,,,,,,,,,SRSWOR/EXP,894668081023.6625,959237335104.5082,1.0,0.9326868839255398,
STRATCAP,0.0,0.25,100,dollars,ST-PROP,EXP,815755225417.6707,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]",ST-PROP/EXP,894668081023.6625,959237335104.5082,0.9117965005349233,0.8504206368581293,
STRATCAP,0.0,0.25,100,dollars,ST-EQD,EXP,229204344706.45337,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]",ST-EQD/EXP,894668081023.6625,959237335104.5082,0.2561892500336013,0.2389443533090606,
STRATCAP,0.0,0.25,100,dollars,PPS-A,HT,254789826797.7887,1.629564361605836e-05,0.1887008877890677,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,191059050205.34747,,PPS-A/HT,894668081023.6625,959237335104.5082,0.2847869865953672,0.2656170871101775,0.21355299720399243
STRATCAP,0.0,0.25,100,dollars,RA-OR,HT,254789826797.78864,1.629564361605836e-05,0.1887008877890678,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,191059050205.3474,,RA-OR/HT,894668081023.6625,959237335104.5082,0.28478698659536716,0.26561708711017745,0.21355299720399237
STRATCAP,0.0,0.25,100,dollars,DEF-0.25-OR,HT,433115092921.6834,0.003754073910904,0.0509252219472669,266.377280717734,0.2762640542931927,0.0,9.970717309768313,368886701736.4323,,DEF-0.25-OR/HT,894668081023.6625,959237335104.5082,0.4841070136604418,0.45152026205745616,0.4123168240386525
STRATCAP,0.0,0.25,100,dollars,DEF-0.5-OR,HT,324334972146.4542,0.002508147821808,0.0968504438945339,398.7005834764307,0.5175741825262512,0.0,9.95795233395169,260382123293.9618,,DEF-0.5-OR/HT,894668081023.6625,959237335104.5082,0.36251988757144016,0.3381175443000435,0.29103768069610514
STRATCAP,0.0,0.25,100,dollars,DEF-0.75-OR,HT,274842301406.1979,0.001262221732712,0.1427756658418008,792.2538283755999,0.8337664922857715,0.0,9.93664093352584,211055510112.6168,,DEF-0.75-OR/HT,894668081023.6625,959237335104.5082,0.3072002983405069,0.2865216890002035,0.235903699471575
STRATCAP,0.0,0.25,100,dollars,EQ-P,DIFF-OR,719428001328.3811,0.005,0.005,200.0,0.0,0.0,9.974968671630002,719392029928.3147,,EQ-P/DIFF-OR,894668081023.6625,959237335104.5082,0.8041283874855858,0.75,0.8040881810662115
STRATCAP,0.0,0.25,100,dollars,SRSWOR,DIFF-OR,719428001328.381,,,,,,,,,SRSWOR/DIFF-OR,894668081023.6625,959237335104.5082,0.8041283874855857,0.7499999999999999,
STRATCAP,0.0,0.25,100,dollars,RA-OR,DIFF-OR,191092370098.3415,1.629564361605836e-05,0.1887008877890677,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,191059050205.34744,,RA-OR/DIFF-OR,894668081023.6625,959237335104.5082,0.2135902399465254,0.1992128153326331,0.2135529972039924
STRATCAP,0.0,0.25,400,rate,EQ-P,HT,245000.0000000001,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183740.81250000003,,EQ-P/HT,183750.00000000003,245000.0000000001,1.3333333333333337,1.0,0.99995
STRATCAP,0.0,0.25,400,rate,SRSWOR,EXP,183750.00000000003,,,,,,,,,SRSWOR/EXP,183750.00000000003,245000.0000000001,1.0,0.7499999999999999,
STRATCAP,0.0,0.25,400,rate,ST-PROP,EXP,183755.389112682,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]",ST-PROP/EXP,183750.00000000003,245000.0000000001,1.0000293285043917,0.7500219963782936,
STRATCAP,0.0,0.25,400,rate,ST-EQD,EXP,419949.4078124999,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]",ST-EQD/EXP,183750.00000000003,245000.0000000001,2.285438954081632,1.7140792155612234,
STRATCAP,0.0,0.25,400,rate,PPS-A,HT,1034856.4659108828,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,970006.03300797,,PPS-A/HT,183750.00000000003,245000.0000000001,5.631871923324532,4.223903942493398,5.2789443973222845
STRATCAP,0.0,0.25,400,rate,RA-OR,HT,245000.0000000001,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183740.81250000003,,RA-OR/HT,183750.00000000003,245000.0000000001,1.3333333333333337,1.0,0.99995
STRATCAP,0.0,0.25,400,rate,DEF-0.25-OR,HT,245000.0000000001,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183740.81250000003,,DEF-0.25-OR/HT,183750.00000000003,245000.0000000001,1.3333333333333337,1.0,0.99995
STRATCAP,0.0,0.25,400,rate,DEF-0.5-OR,HT,245000.0000000001,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183740.81250000003,,DEF-0.5-OR/HT,183750.00000000003,245000.0000000001,1.3333333333333337,1.0,0.99995
STRATCAP,0.0,0.25,400,rate,DEF-0.75-OR,HT,245000.0000000001,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183740.81250000003,,DEF-0.75-OR/HT,183750.00000000003,245000.0000000001,1.3333333333333337,1.0,0.99995
STRATCAP,0.0,0.25,400,rate,EQ-P,DIFF-OR,183750.00000000003,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183740.81250000003,,EQ-P/DIFF-OR,183750.00000000003,245000.0000000001,1.0,0.7499999999999999,0.99995
STRATCAP,0.0,0.25,400,rate,SRSWOR,DIFF-OR,183750.00000000003,,,,,,,,,SRSWOR/DIFF-OR,183750.00000000003,245000.0000000001,1.0,0.7499999999999999,
STRATCAP,0.0,0.25,400,rate,RA-OR,DIFF-OR,183750.00000000003,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183740.81250000003,,RA-OR/DIFF-OR,183750.00000000003,245000.0000000001,1.0,0.7499999999999999,0.99995
STRATCAP,0.0,0.25,400,dollars,EQ-P,HT,236194117689.04977,0.02,0.02,50.0,0.0,0.0,19.798989873223334,220284140871.16055,,EQ-P/HT,220295155628.942,236194117689.04977,1.0721711833141148,1.0,0.9999500000000001
STRATCAP,0.0,0.25,400,dollars,SRSWOR,EXP,220295155628.942,,,,,,,,,SRSWOR/EXP,220295155628.942,236194117689.04977,1.0,0.9326868839255396,
STRATCAP,0.0,0.25,400,dollars,ST-PROP,EXP,183308173859.48895,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]",ST-PROP/EXP,220295155628.942,236194117689.04977,0.8321026095019869,0.7760911899627182,
STRATCAP,0.0,0.25,400,dollars,ST-EQD,EXP,54467454715.37149,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]",ST-EQD/EXP,220295155628.942,236194117689.04977,0.24724762811904363,0.23060461982833141,
STRATCAP,0.0,0.25,400,dollars,PPS-A,HT,60082240612.36988,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,45055115118.57033,,PPS-A/HT,220295155628.942,236194117689.04977,0.2727351876659987,0.25437653232104757,0.20452158827523062
STRATCAP,0.0,0.25,400,dollars,RA-OR,HT,60082240612.36987,6.518257446423344e-05,0.7548035511562712,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,45055115118.57033,,RA-OR/HT,220295155628.942,236194117689.04977,0.27273518766599864,0.2543765323210475,0.20452158827523062
STRATCAP,0.0,0.25,400,dollars,DEF-0.25-OR,HT,104663557143.34357,0.015016295643616,0.2037008877890678,66.5943201794335,0.2762640542931927,0.0,19.764697284325297,89137852612.117,,DEF-0.25-OR/HT,220295155628.942,236194117689.04977,0.47510603147186525,0.44312516402772334,0.40462920011848974
STRATCAP,0.0,0.25,400,dollars,DEF-0.5-OR,HT,77468526949.53625,0.0100325912872321,0.3874017755781356,99.67514586910768,0.5175741825262512,0.0,19.661460651845335,62217252711.42398,,DEF-0.5-OR/HT,220295155628.942,236194117689.04977,0.35165787794272574,0.3279866903862686,0.2824267857084461
STRATCAP,0.0,0.25,400,dollars,DEF-0.75-OR,HT,65095359264.47218,0.0050488869308481,0.5711026633672034,198.0634570939,0.8337664922857715,0.0,19.488184334851216,50011023947.334496,,DEF-0.75-OR/HT,220295155628.942,236194117689.04977,0.29549156030519663,0.2756011026073495,0.22701826467564926
STRATCAP,0.0,0.25,400,dollars,EQ-P,DIFF-OR,177145588266.7873,0.02,0.02,50.0,0.0,0.0,19.798989873223334,177136730987.37396,,EQ-P/DIFF-OR,220295155628.942,236194117689.04977,0.8041283874855858,0.7499999999999999,0.8040881810662116
STRATCAP,0.0,0.25,400,dollars,SRSWOR,DIFF-OR,177145588266.78726,,,,,,,,,SRSWOR/DIFF-OR,220295155628.942,236194117689.04977,0.8041283874855857,0.7499999999999997,
STRATCAP,0.0,0.25,400,dollars,RA-OR,DIFF-OR,45061680459.277405,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,45055115118.570335,,RA-OR/DIFF-OR,220295155628.942,236194117689.04977,0.204551390749499,0.19078239924078563,0.20452158827523068
STRATCAP,0.0,0.7,100,rate,EQ-P,HT,2786000.0000000005,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835758.2099999997,,EQ-P/HT,835799.9999999999,2786000.0000000005,3.3333333333333344,1.0,0.9999499999999998
STRATCAP,0.0,0.7,100,rate,SRSWOR,EXP,835799.9999999999,,,,,,,,,SRSWOR/EXP,835799.9999999999,2786000.0000000005,1.0,0.29999999999999993,
STRATCAP,0.0,0.7,100,rate,ST-PROP,EXP,836331.7574407895,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]",ST-PROP/EXP,835799.9999999999,2786000.0000000005,1.000636225700873,0.30019086771026177,
STRATCAP,0.0,0.7,100,rate,ST-EQD,EXP,1893973.347,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]",ST-EQD/EXP,835799.9999999999,2786000.0000000005,2.2660604773869353,0.6798181432160804,
STRATCAP,0.0,0.7,100,rate,PPS-A,HT,11632392.418201886,1.629564361605836e-05,0.1887008877890677,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,9655190.306929218,,PPS-A/HT,835799.9999999999,2786000.0000000005,13.917674585070456,4.175302375521135,11.552034346648982
STRATCAP,0.0,0.7,100,rate,RA-OR,HT,2786000.0000000005,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835758.2099999997,,RA-OR/HT,835799.9999999999,2786000.0000000005,3.3333333333333344,1.0,0.9999499999999998
STRATCAP,0.0,0.7,100,rate,DEF-0.25-OR,HT,2786000.0000000005,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835758.2099999997,,DEF-0.25-OR/HT,835799.9999999999,2786000.0000000005,3.3333333333333344,1.0,0.9999499999999998
STRATCAP,0.0,0.7,100,rate,DEF-0.5-OR,HT,2786000.0000000005,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835758.2099999997,,DEF-0.5-OR/HT,835799.9999999999,2786000.0000000005,3.3333333333333344,1.0,0.9999499999999998
STRATCAP,0.0,0.7,100,rate,DEF-0.75-OR,HT,2786000.0000000005,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835758.2099999997,,DEF-0.75-OR/HT,835799.9999999999,2786000.0000000005,3.3333333333333344,1.0,0.9999499999999998
STRATCAP,0.0,0.7,100,rate,EQ-P,DIFF-OR,835799.9999999995,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835758.2099999995,,EQ-P/DIFF-OR,835799.9999999999,2786000.0000000005,0.9999999999999996,0.29999999999999977,0.9999499999999996
STRATCAP,0.0,0.7,100,rate,SRSWOR,DIFF-OR,835799.9999999999,,,,,,,,,SRSWOR/DIFF-OR,835799.9999999999,2786000.0000000005,1.0,0.29999999999999993,
STRATCAP,0.0,0.7,100,rate,RA-OR,DIFF-OR,835799.9999999995,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835758.2099999995,,RA-OR/DIFF-OR,835799.9999999999,2786000.0000000005,0.9999999999999996,0.29999999999999977,0.9999499999999996
STRATCAP,0.0,0.7,100,dollars,EQ-P,HT,2685864538292.623,0.005,0.005,200.0,0.0,0.0,9.974968671630002,2179532604219.477,,EQ-P/HT,2179641586298.7915,2685864538292.623,1.232250547601929,1.0,0.9999500000000002
STRATCAP,0.0,0.7,100,dollars,SRSWOR,EXP,2179641586298.7915,,,,,,,,,SRSWOR/EXP,2179641586298.7915,2685864538292.623,1.0,0.8115232749915108,
STRATCAP,0.0,0.7,100,dollars,ST-PROP,EXP,1153520281934.1836,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]",ST-PROP/EXP,2179641586298.7915,2685864538292.623,0.5292247538242995,0.4294782054300716,
STRATCAP,0.0,0.7,100,dollars,ST-EQD,EXP,319956731970.6012,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]",ST-EQD/EXP,2179641586298.7915,2685864538292.623,0.14679327738186246,0.11912616120766628,
STRATCAP,0.0,0.7,100,dollars,PPS-A,HT,713411515033.8083,1.629564361605836e-05,0.1887008877890677,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,213986136229.9892,,PPS-A/HT,2179641586298.7915,2685864538292.623,0.3273068010439455,0.2656170871101775,0.09817491902113826
STRATCAP,0.0,0.7,100,dollars,RA-OR,HT,713411515033.8083,1.629564361605836e-05,0.1887008877890677,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,213986136229.9892,,RA-OR/HT,2179641586298.7915,2685864538292.623,0.3273068010439455,0.2656170871101775,0.09817491902113826
STRATCAP,0.0,0.7,100,dollars,DEF-0.25-OR,HT,1212722260180.7136,0.003754073910904,0.0509252219472669,266.377280717734,0.2762640542931926,0.0,9.970717309768313,709408199495.3988,,DEF-0.25-OR/HT,2179641586298.7915,2685864538292.623,0.5563860901736668,0.45152026205745616,0.32547011580010804
STRATCAP,0.0,0.7,100,dollars,DEF-0.5-OR,HT,908137922010.072,0.002508147821808,0.0968504438945338,398.7005834764307,0.5175741825262512,0.0,9.95795233395169,406979422340.1229,,DEF-0.5-OR/HT,2179641586298.7915,2685864538292.623,0.41664552911754815,0.33811754430004354,0.1867185067941409
STRATCAP,0.0,0.7,100,dollars,DEF-0.75-OR,HT,769558443937.3542,0.001262221732712,0.1427756658418008,792.2538283755999,0.8337664922857714,0.0,9.93664093352584,269697635159.85315,,DEF-0.75-OR/HT,2179641586298.7915,2685864538292.623,0.3530665081703304,0.2865216890002035,0.12373485478308462
STRATCAP,0.0,0.7,100,dollars,EQ-P,DIFF-OR,805759361487.7864,0.005,0.005,200.0,0.0,0.0,9.974968671630002,805719073519.712,,EQ-P/DIFF-OR,2179641586298.7915,2685864538292.623,0.36967516428057845,0.2999999999999998,0.36965668052236444
STRATCAP,0.0,0.7,100,dollars,SRSWOR,DIFF-OR,805759361487.7863,,,,,,,,,SRSWOR/DIFF-OR,2179641586298.7915,2685864538292.623,0.3696751642805784,0.29999999999999977,
STRATCAP,0.0,0.7,100,dollars,RA-OR,DIFF-OR,214023454510.14233,1.629564361605836e-05,0.1887008877890678,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,213986136229.989,,RA-OR/DIFF-OR,2179641586298.7915,2685864538292.623,0.09819204031318357,0.07968512613305319,0.09817491902113817
STRATCAP,0.0,0.7,400,rate,EQ-P,HT,686000.0000000002,0.02,0.02,50.0,0.0,0.0,19.798989873223334,205789.71000000025,,EQ-P/HT,205799.99999999997,686000.0000000002,3.333333333333335,1.0,0.9999500000000013
STRATCAP,0.0,0.7,400,rate,SRSWOR,EXP,205799.99999999997,,,,,,,,,SRSWOR/EXP,205799.99999999997,686000.0000000002,1.0,0.2999999999999999,
STRATCAP,0.0,0.7,400,rate,ST-PROP,EXP,205806.03580620376,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]",ST-PROP/EXP,205799.99999999997,686000.0000000002,1.0000293285043915,0.30000879855131735,
STRATCAP,0.0,0.7,400,rate,ST-EQD,EXP,470343.3367499999,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]",ST-EQD/EXP,205799.99999999997,686000.0000000002,2.2854389540816324,0.6856316862244894,
