dgp,sigma,prevalence,n,estimand,estimator,info,design,rel_fixed_equal_mean,rel_fixed_equal_median,rel_fixed_equal_p90,share_worse_than_equal,rel_bestconv_mean,rel_bestconv_median,rel_bestconv_p90,share_worse_than_bestconv,rel_srswor_exp_mean,rel_srswor_exp_p90,rel_poisson_equal_mean,rel_poisson_equal_p90,max_weight_median,max_weight_p90,cv_weights_median,min_pi_median
MAIN,0.0,0.7,400,rate,DIFF,MIS-G-2000,SRSWOR,,,,0.0,1.000883967533169,1.0005425712520288,1.002146409654155,1.0,1.000883967533169,1.002146409654155,0.9995330268981871,0.9999899189896168,,,,
MAIN,0.0,0.7,400,rate,DIFF,MIS-I-2000,DEF-0.0,0.9999499999999999,0.9999499999999999,0.9999500000000001,0.0,1.001909981256701,1.0013938552768247,1.003778877142452,1.0,1.001909981256701,1.003778877142452,1.0,1.0,50.0,50.0,0.0,0.02
MAIN,0.0,0.7,400,rate,DIFF,MIS-I-2000,DEF-0.25,0.9999726086125916,0.9999654473491433,1.0000050246128747,0.11,1.0019326498910401,1.0013996934179645,1.0038669725099467,1.0,1.0019326498910401,1.0038669725099467,1.0000226043099294,1.0000551257668147,50.8185997989752,51.659336072382885,0.0041411041655336454,0.019677834581249116
MAIN,0.0,0.7,400,rate,DIFF,MIS-I-2000,DEF-0.5,1.000042801782003,1.0000162003736737,1.0001486425408537,0.64,1.002003047408542,1.0014297896494178,1.0040264859477275,1.0,1.002003047408542,1.0040264859477275,1.0000927708110192,1.0001990355356476,51.664450019826454,53.43258850460271,0.008277608856334516,0.019355669162498233
MAIN,0.0,0.7,400,rate,DIFF,MIS-I-2000,DEF-0.75,1.0001608834641988,1.0001048885463282,1.0003879693556417,0.915,1.0021214787643051,1.0014896275202285,1.00429689825348,1.0,1.0021214787643051,1.00429689825348,1.0002108032890522,1.0004392016173609,52.53893440873172,55.33190512139791,0.012416300891909803,0.01903350374374735
MAIN,0.0,0.7,400,rate,DIFF,MIS-I-2000,RA-EST,1.0003272342712806,1.0002271577473667,1.0007437850481478,0.96,1.0022883258724316,1.001611670417983,1.0046281594433444,1.0,1.0022883258724316,1.0046281594433444,1.0003770821429674,1.0007942945892232,53.44353201193732,57.37122463447388,0.016560959428407563,0.018711338324996465
MAIN,0.0,0.7,400,rate,DIFF,MIS-I-2000,SRSWOR,,,,0.0,1.001960079260664,1.0014439274731983,1.0038290685958817,1.0,1.001960079260664,1.0038290685958817,0.9995548577038601,0.9999917274427744,,,,
MAIN,0.0,0.7,400,rate,EXP,COR-2000,ST-NEY-EST,,,,0.0,1.0006130745593682,1.0004648302831205,1.0011072389917823,1.0,1.0006130745593682,1.0011072389917823,0.9977437039699231,0.9995843918911194,,,,
MAIN,0.0,0.7,400,rate,HT,COR-10000,DEF-0.0,0.9999500000000013,0.9999500000000013,0.9999500000000013,0.0,0.9999500000000013,0.9999500000000013,0.9999500000000013,0.0,0.9999500000000013,0.9999500000000013,1.0,1.0,50.0,50.0,0.0,0.02
MAIN,0.0,0.7,400,rate,HT,COR-10000,DEF-0.25,0.9999613504898879,0.9999596737664853,0.999970075064802,0.0,0.9999613504898879,0.9999596737664853,0.999970075064802,0.0,0.9999613504898879,0.999970075064802,1.0000034534719864,1.0000061080481102,50.450968703063,50.89832335375268,0.0016983710025014333,0.01982122496089853
MAIN,0.0,0.7,400,rate,HT,COR-10000,DEF-0.5,0.9999954283260132,0.9999887099629248,1.0000303007838751,0.375,0.9999954283260132,0.9999887099629248,1.0000303007838751,0.375,0.9999954283260132,1.0000303007838751,1.0000138217979404,1.0000244323499663,50.91014637316522,51.82951677610979,0.003397369296539254,0.01964244992179706
MAIN,0.0,0.7,400,rate,HT,COR-10000,DEF-0.75,1.0000522796337152,1.0000371560744394,1.0001307096534084,0.785,1.0000522796337152,1.0000371560744394,1.0001307096534084,0.785,1.0000522796337152,1.0001307096534084,1.0000311188156352,1.0000549826548015,51.37775921082469,52.79541799202689,0.005097747192600818,0.01946367488269559
MAIN,0.0,0.7,400,rate,HT,COR-10000,RA-EST,1.0001319594499296,1.000105056851691,1.0002713582563059,0.925,1.0001319594499296,1.000105056851691,1.0002713582563059,0.925,1.0001319594499296,1.0002713582563059,1.0000553610364353,1.0000977774377757,51.85404180431556,53.798004321772495,0.00679943501896833,0.01928489984359412
MAIN,0.0,0.7,400,rate,HT,COR-2000,DEF-0.0,0.9999500000000013,0.9999500000000013,0.9999500000000013,0.0,0.9999500000000013,0.9999500000000013,0.9999500000000013,0.0,0.9999500000000013,0.9999500000000013,1.0,1.0,50.0,50.0,0.0,0.02
MAIN,0.0,0.7,400,rate,HT,COR-2000,DEF-0.25,1.000004331319981,0.9999978061961582,1.0000524505121282,0.46,1.000004331319981,0.9999978061961582,1.0000524505121282,0.46,1.000004331319981,1.0000524505121282,1.0000165304275188,1.0000311653082965,50.97761318255719,52.05159066646104,0.003775495149381841,0.01961645480386532
MAIN,0.0,0.7,400,rate,HT,COR-2000,DEF-0.5,1.0001677785768164,1.0001414589810258,1.0003632591779876,0.925,1.0001677785768164,1.0001414589810258,1.0003632591779876,0.925,1.0001677785768164,1.0003632591779876,1.00006625770046,1.0001257221776911,51.994222801723794,54.27874651145635,0.007555546844462309,0.01923290960773064
MAIN,0.0,0.7,400,rate,HT,COR-2000,DEF-0.75,1.0004411953167724,1.000379745101279,1.0008844313156415,0.985,1.0004411953167724,1.000379745101279,1.0008844313156415,0.985,1.0004411953167724,1.0008844313156415,1.0001494378866533,1.0002842543615824,53.05220997604606,56.705010993235106,0.011320683023620388,0.01884936441159596
MAIN,0.0,0.7,400,rate,HT,COR-2000,RA-EST,1.0008256890508487,1.0007115114786935,1.001639525204859,1.0,1.0008256890508487,1.0007115114786935,1.001639525204859,1.0,1.0008256890508487,1.001639525204859,1.0002664032459825,1.0005136403113344,54.1541537334043,59.35833415995186,0.015070031680993535,0.018465819215461275
MAIN,0.0,0.7,400,rate,HT,COR-500,DEF-0.0,0.9999500000000013,0.9999500000000013,0.9999500000000013,0.0,0.9999500000000013,0.9999500000000013,0.9999500000000013,0.0,0.9999500000000013,0.9999500000000013,1.0,1.0,50.0,50.0,0.0,0.02
MAIN,0.0,0.7,400,rate,HT,COR-500,DEF-0.25,1.0002057162962177,1.0001548198048922,1.0004478336949945,0.94,1.0002057162962177,1.0001548198048922,1.0004478336949945,0.94,1.0002057162962177,1.0004478336949945,1.0000777925473776,1.0001514801075957,52.20797153403146,55.88875798092744,0.007814659052623319,0.019154163302657227
MAIN,0.0,0.7,400,rate,HT,COR-500,DEF-0.5,1.0009867670643644,1.000772593596519,1.0019693021526914,0.995,1.0009867670643644,1.000772593596519,1.0019693021526914,0.995,1.0009867670643644,1.0019693021526914,1.0003153407835368,1.000613798687601,54.61995932909599,63.349979932344716,0.015660488151836287,0.01830832660531445
MAIN,0.0,0.7,400,rate,HT,COR-500,DEF-0.75,1.0023236671632616,1.0018125085192031,1.004576578001736,0.995,1.0023236671632616,1.0018125085192031,1.004576578001736,0.995,1.0023236671632616,1.004576578001736,1.0007217992566613,1.0014072263458549,57.26560990016108,73.11067493174414,0.02356532560264686,0.017462489907971678
MAIN,0.0,0.7,400,rate,HT,COR-500,RA-EST,1.0042756144262746,1.0033150263282558,1.0082657983948211,1.0,1.0042756144262746,1.0033150263282558,1.0082657983948211,1.0,1.0042756144262746,1.0082657983948211,1.0013149274676663,1.002529563328064,60.18060630453003,86.42779642917687,0.03165904987662274,0.016616653210628905
MAIN,0.0,0.7,400,rate,HT,KS-2000,DEF-0.0,0.9999500000000013,0.9999500000000013,0.9999500000000013,0.0,0.9999500000000013,0.9999500000000013,0.9999500000000013,0.0,0.9999500000000013,0.9999500000000013,1.0,1.0,50.0,50.0,0.0,0.02
MAIN,0.0,0.7,400,rate,HT,KS-2000,DEF-0.25,1.0000162381653304,1.0000079880007189,1.0000713324306207,0.59,1.0000162381653304,1.0000079880007189,1.0000713324306207,0.59,1.0000162381653304,1.0000713324306207,1.0000201529690513,1.0000369160091254,51.082141820546624,52.305490597141926,0.004158182698835246,0.019576313101458086
MAIN,0.0,0.7,400,rate,HT,KS-2000,DEF-0.5,1.0002156442630756,1.0001821771309838,1.0004359636162625,0.985,1.0002156442630756,1.0001821771309838,1.0004359636162625,0.985,1.0002156442630756,1.0004359636162625,1.000080819358619,1.0001478542092053,52.21216132359037,54.83387945772335,0.008319463374323467,0.019152626202916176
MAIN,0.0,0.7,400,rate,HT,KS-2000,DEF-0.75,1.0005494775635528,1.0004770236048195,1.001045082961018,1.0,1.0005494775635528,1.0004770236048195,1.001045082961018,1.0,1.0005494775635528,1.001045082961018,1.000182376955462,1.0003331714351753,53.3933078166564,57.619135400352036,0.012533551671135111,0.018728939304374262
MAIN,0.0,0.7,400,rate,HT,KS-2000,RA-EST,1.0010193205727849,1.0008908337894462,1.0019002050382484,1.0,1.0010193205727849,1.0008908337894462,1.0019002050382484,1.0,1.0010193205727849,1.0019002050382484,1.0003253005208268,1.0005933220818908,54.62913144147866,60.70249931207198,0.016747525873565802,0.018305252405832348
MAIN,0.0,0.7,400,rate,HT,MIS-G-10000,DEF-0.0,0.9999500000000013,0.9999500000000013,0.9999500000000013,0.0,0.9999500000000013,0.9999500000000013,0.9999500000000013,0.0,0.9999500000000013,0.9999500000000013,1.0,1.0,50.0,50.0,0.0,0.02
MAIN,0.0,0.7,400,rate,HT,MIS-G-10000,DEF-0.25,0.9999542729734346,0.999952939603145,0.9999606156124224,0.0,0.9999542729734346,0.999952939603145,0.9999606156124224,0.0,0.9999542729734346,0.9999606156124224,1.0000013000914432,1.0000032298984982,50.196769990220474,50.36141560201511,0.0009362226977158903,0.019921600537854106
MAIN,0.0,0.7,400,rate,HT,MIS-G-10000,DEF-0.5,0.9999670943346769,0.9999617588481164,0.9999924678298503,0.06,0.9999670943346769,0.9999617588481164,0.9999924678298503,0.06,0.9999670943346769,0.9999924678298503,1.0000052010980662,1.0000129212080764,50.39509484022605,50.72809470620226,0.0018724795740124316,0.019843201075708215
MAIN,0.0,0.7,400,rate,HT,MIS-G-10000,DEF-0.75,0.9999884683821016,0.9999764585292414,1.0000455665470551,0.295,0.9999884683821016,0.9999764585292414,1.0000455665470551,0.295,0.9999884683821016,1.0000455665470551,1.0000117043094183,1.000029076897271,50.59499305271901,51.10015315310717,0.0028087780088076877,0.019764801613562324
MAIN,0.0,0.7,400,rate,HT,MIS-G-10000,RA-EST,1.000018400265992,0.9999970396289938,1.000119924096659,0.48,1.000018400265992,0.9999970396289938,1.000119924096659,0.48,1.000018400265992,1.000119924096659,1.0000208112706446,1.000051700666044,50.796483425145624,51.477710208095885,0.003745125386201401,0.019686402151416434
MAIN,0.0,0.7,400,rate,HT,MIS-G-2000,DEF-0.0,0.9999500000000013,0.9999500000000013,0.9999500000000013,0.0,0.9999500000000013,0.9999500000000013,0.9999500000000013,0.0,0.9999500000000013,0.9999500000000013,1.0,1.0,50.0,50.0,0.0,0.02
MAIN,0.0,0.7,400,rate,HT,MIS-G-2000,DEF-0.25,0.9999700071837695,0.9999620344278112,0.9999984432896987,0.09,0.9999700071837695,0.9999620344278112,0.9999984432896987,0.09,0.9999700071837695,0.9999984432896987,1.0000060873291792,1.0000147392065162,50.41908854809691,50.88068395621594,0.0018942945810606622,0.019833757985935726
MAIN,0.0,0.7,400,rate,HT,MIS-G-2000,DEF-0.5,1.0000300831852689,0.9999981461850955,1.0001439247251405,0.485,1.0000300831852689,0.9999981461850955,1.0001439247251405,0.485,1.0000300831852689,1.0001439247251405,1.0000243656520438,1.0000590022448428,50.84526190175727,51.79294864131099,0.0037889179550098075,0.019667515971871455
MAIN,0.0,0.7,400,rate,HT,MIS-G-2000,DEF-0.75,1.0001303242430046,1.0000583503604052,1.0003867175477648,0.745,1.0001303242430046,1.0000583503604052,1.0003867175477648,0.745,1.0001303242430046,1.0003867175477648,1.0000548638409539,1.0001328711284894,51.278701248695555,52.73852378150828,0.005683931579540077,0.01950127395780718
MAIN,0.0,0.7,400,rate,HT,MIS-G-2000,RA-EST,1.0002708463068248,1.0001426652211935,1.0007271457178102,0.825,1.0002708463068248,1.0001426652211935,1.0007271457178102,0.825,1.0002708463068248,1.0007271457178102,1.000097616682211,1.0002364430362087,51.71959400805001,53.71926777332623,0.0075793970539327635,0.019335031943742906
MAIN,0.0,0.7,400,rate,HT,MIS-I-2000,DEF-0.0,0.9999500000000013,0.9999500000000013,0.9999500000000013,0.0,0.9999500000000013,0.9999500000000013,0.9999500000000013,0.0,0.9999500000000013,0.9999500000000013,1.0,1.0,50.0,50.0,0.0,0.02
MAIN,0.0,0.7,400,rate,HT,MIS-I-2000,DEF-0.25,0.9999944888580328,0.9999834680143105,1.0000355710430584,0.365,0.9999944888580328,0.9999834680143105,1.0000355710430584,0.365,0.9999944888580328,1.0000355710430584,1.0000135358124007,1.000026036368672,50.62719923703868,51.13093455142567,0.0031590130938117912,0.019752228462745606
MAIN,0.0,0.7,400,rate,HT,MIS-I-2000,DEF-0.5,1.0001283198250013,1.0000838987202818,1.0002920929961372,0.9,1.0001283198250013,1.0000838987202818,1.0002920929961372,0.9,1.0001283198250013,1.0002920929961372,1.0000542525684686,1.0001040798789107,51.27033413156701,52.31421364450672,0.006318528562965022,0.019504456925491215
MAIN,0.0,0.7,400,rate,HT,MIS-I-2000,DEF-0.75,1.0003521100448742,1.0002516147120444,1.000721237682846,0.96,1.0003521100448742,1.0002516147120444,1.000721237682846,0.96,1.0003521100448742,1.000721237682846,1.0001223354144086,1.000234638268481,51.930019853941204,53.553557474576095,0.009483111301537773,0.01925668538823682
MAIN,0.0,0.7,400,rate,HT,MIS-I-2000,RA-EST,1.0006665746411723,1.0004868382272518,1.001326147992,0.985,1.0006665746411723,1.0004868382272518,1.001326147992,0.985,1.0006665746411723,1.001326147992,1.0002179988923003,1.0004186622167541,52.60690365211383,54.85304732394459,0.012651527589782947,0.019008913850982426
MAIN,0.75,0.05,100,dollars,DIFF,COR-10000,DEF-0.0,0.99995,0.99995,0.9999500000000002,0.0,4.815931302777003,4.812806270421811,4.824422812028388,1.0,0.8468927488292454,0.8492388297366305,1.0,1.0,200.0,200.0,0.0,0.005
MAIN,0.75,0.05,100,dollars,DIFF,COR-10000,DEF-0.25,0.3557562780196605,0.3559223772507355,0.3595162598326066,0.0,1.7133750214903005,1.7128171871170756,1.7322189921441253,1.0,0.30130001476764173,0.3045873452538228,0.355847102593311,0.3596774545553118,266.5332720897495,266.55468990945553,0.30899384136086716,0.003751876800071615
MAIN,0.75,0.05,100,dollars,DIFF,COR-10000,DEF-0.5,0.25304930992006436,0.2532524732393536,0.25538152451112783,0.0,1.21872281012318,1.2186081087630065,1.2303182335195255,1.0,0.21431458325446404,0.2164407775672538,0.25314441752730027,0.25552391875948105,399.40032435665466,399.49652742252323,0.5745105444390131,0.00250375360014323
MAIN,0.75,0.05,100,dollars,DIFF,COR-10000,DEF-0.75,0.20794488316617152,0.20810546522625345,0.20933249147143435,0.0,1.0014936775406766,1.0012792249619036,1.0088164902432737,0.61,0.17611455504388204,0.1773442709448061,0.20804071646173392,0.20941256585736542,796.412702245568,796.986749992717,0.9374367544005691,0.001255630400214845
MAIN,0.75,0.05,100,dollars,DIFF,COR-10000,RA-EST,0.1890276008879446,0.1890697922692171,0.18939143123016275,0.0,0.9103869531469916,0.9100355714681702,0.9117853562696588,0.0,0.16009354696063735,0.1604301449161909,0.18912271637365663,0.1894636094439106,133205.82722151632,158696.7312672516,2.411759996779124,7.507200286459797e-06
MAIN,0.75,0.05,100,dollars,DIFF,COR-10000,SRSWOR,,,,0.0,4.816172111382572,4.813046922767951,4.82466404523065,1.0,0.8469350955840247,0.8492812938013208,0.9999320092329645,0.9999992716969233,,,,
MAIN,0.75,0.05,100,dollars,DIFF,COR-2000,DEF-0.0,0.99995,0.99995,0.9999500000000002,0.0,4.83344143401956,4.820912982918779,4.866670438936938,1.0,0.8541365148671572,0.863829298157653,1.0,1.0,200.0,200.0,0.0,0.005
MAIN,0.75,0.05,100,dollars,DIFF,COR-2000,DEF-0.25,0.3556420858014435,0.35585584955598704,0.3637776579298881,0.0,1.7190089314856964,1.7141453068675045,1.7578888097281107,1.0,0.3037703947891246,0.31085258882690875,0.35589562730813207,0.36411758053455784,266.5381282648285,266.57265104023367,0.30977962773160117,0.0037518084429834634
MAIN,0.75,0.05,100,dollars,DIFF,COR-2000,DEF-0.5,0.25307551495635017,0.25338106487689893,0.25809891455541406,0.0,1.223239069157737,1.2204468718094703,1.2482177606780842,1.0,0.216161196189544,0.22063360964608855,0.2533563153947732,0.258375523979924,399.4221342786271,399.57722778543535,0.5757940339930534,0.002503616885966927
MAIN,0.75,0.05,100,dollars,DIFF,COR-2000,DEF-0.75,0.20810799817384987,0.2084687199879275,0.2114485900946421,0.0,1.0058838755951955,1.0048010411472323,1.0232124204418926,0.645,0.17775180438812424,0.1808160378582572,0.20839821713721174,0.21183356198051365,796.5427947163362,797.4687174997522,0.9396451707008238,0.0012554253289503907
MAIN,0.75,0.05,100,dollars,DIFF,COR-2000,RA-EST,0.18955770512257458,0.18956095442499382,0.19134928671691634,0.0,0.9162224207341158,0.9143974645143846,0.9244029114892764,0.0,0.16190813501140858,0.1639563019160753,0.18984974070738578,0.19167887278264126,138241.0564248991,189027.46446644227,2.4300943895280662,7.233771933854237e-06
MAIN,0.75,0.05,100,dollars,DIFF,COR-2000,SRSWOR,,,,0.0,4.833683118175469,4.821154040620811,4.866913784626169,1.0,0.8541792238283485,0.8638724917822419,0.9996729152863932,0.9999948569828052,,,,
MAIN,0.75,0.05,100,dollars,DIFF,COR-500,DEF-0.0,0.99995,0.99995,0.9999500000000002,0.0,4.93985662944674,4.852583834237825,5.164349331810592,1.0,0.8943104114719485,0.9615258202323602,1.0,1.0,200.0,200.0,0.0,0.005
MAIN,0.75,0.05,100,dollars,DIFF,COR-500,DEF-0.25,0.35737073646808903,0.3582912400144429,0.38104356711385107,0.0,1.7620820215627728,1.7345055792357875,1.8670711478456767,1.0,0.31886252592795833,0.3407924399391898,0.3581871792362724,0.3825653628291868,266.56846623538115,266.62912889722355,0.31283268952319415,0.0037513814522895338
MAIN,0.75,0.05,100,dollars,DIFF,COR-500,DEF-0.5,0.257857190956117,0.2554262931138057,0.27314857848919033,0.0,1.2711544612082177,1.2399165321955068,1.3530142933924334,1.0,0.23005344115314513,0.2456621679063904,0.25876915841337217,0.274935946074386,399.55842328351764,399.83112760630496,0.5811397920597043,0.0025027629045790674
MAIN,0.75,0.05,100,dollars,DIFF,COR-500,DEF-0.75,0.21847613294511295,0.21038579136458307,0.2258448725725966,0.005,1.0771046873587569,1.0217299118825809,1.1182833379314656,0.735,0.19500345878426054,0.202629502194017,0.21941274951218417,0.22745166307227505,797.3563765429685,798.9876209120547,0.9501466090981474,0.001254144356868601
MAIN,0.75,0.05,100,dollars,DIFF,COR-500,RA-EST,0.8378691989272399,0.1917115473544355,0.20923887314119244,0.005,4.1458362460714815,0.9357922746578976,1.0215216393064943,0.145,0.7566641962792258,0.18985586441209676,0.8375578199569697,0.2099023726156603,180969.87567169746,473802.48862025235,2.531699533536872,5.525809158134647e-06
MAIN,0.75,0.05,100,dollars,DIFF,COR-500,SRSWOR,,,,0.0,4.940103634628471,4.852826475561603,5.164607562188701,1.0,0.89435512922841,0.9615738989273064,0.9987842818170283,0.9999900476657733,,,,
MAIN,0.75,0.05,100,dollars,DIFF,KS-2000,DEF-0.0,0.99995,0.99995,0.9999500000000002,0.0,4.842994095092413,4.827259123295239,4.891992330890175,1.0,0.857785158913274,0.8692865591590317,1.0,1.0,200.0,200.0,0.0,0.005
MAIN,0.75,0.05,100,dollars,DIFF,KS-2000,DEF-0.25,0.3553977679086254,0.3559702747051773,0.3641564935837933,0.0,1.721161844247099,1.7163048558277982,1.7611284370720426,1.0,0.3048439145211745,0.31209944276741547,0.35569152493857087,0.36427730227138716,266.53904190863614,266.5814219711518,0.30971764458143913,0.00375179558251401
MAIN,0.75,0.05,100,dollars,DIFF,KS-2000,DEF-0.5,0.25290103900780386,0.25350228288922094,0.2585481591865912,0.0,1.2247713412966772,1.221901647359498,1.2512890652497644,1.0,0.21692550104385638,0.22210949020017842,0.2532270705033059,0.25882004454138685,399.4262377866476,399.6166439649041,0.5758400301080282,0.0025035911650280202
MAIN,0.75,0.05,100,dollars,DIFF,KS-2000,DEF-0.75,0.20799849754613883,0.20858857910535938,0.2117614090757691,0.0,1.007315590824374,1.0054332867681688,1.024965935459916,0.635,0.17841129905262526,0.18202637803988939,0.20833537267004135,0.21213073904900143,796.5672745750043,797.7042642407933,0.9400692001537256,0.0012553867475420307
MAIN,0.75,0.05,100,dollars,DIFF,KS-2000,RA-EST,0.18958797096647748,0.1897266104598894,0.19140757490518742,0.0,0.9181743456172478,0.9165773506336583,0.9269251897636307,0.0,0.16262497391288128,0.1646703052307321,0.18992649401106998,0.19154186791763894,139230.7880505661,208484.75668270868,2.4336928899918093,7.1823300560408715e-06
MAIN,0.75,0.05,100,dollars,DIFF,KS-2000,SRSWOR,,,,0.0,4.843236256905258,4.827500498320154,4.892236942737313,1.0,0.8578280503157899,0.8693300256603147,0.999607668896847,0.999983397528198,,,,
MAIN,0.75,0.05,100,dollars,DIFF,MIS-G-10000,DEF-0.0,0.99995,0.99995,0.9999500000000002,0.0,4.822267715756925,4.819873492786202,4.831196511419929,1.0,0.8792120716527282,0.8819133822472517,1.0,1.0,200.0,200.0,0.0,0.005
MAIN,0.75,0.05,100,dollars,DIFF,MIS-G-10000,DEF-0.25,0.35981652259467184,0.3596952528410194,0.3637252694903457,0.0,1.7352200095383505,1.733123328490679,1.7547852919629732,1.0,0.3163719489684796,0.32026907735814064,0.35991152516112096,0.3638682064069497,266.51933391549017,266.5390371673988,0.3077974312864883,0.003752073012148107
MAIN,0.75,0.05,100,dollars,DIFF,MIS-G-10000,DEF-0.5,0.25629028574755425,0.2562510584760336,0.2585799106971373,0.0,1.235962514997477,1.2347130055248137,1.2483799974675047,1.0,0.2253452800796696,0.22765768245161289,0.2563904227777386,0.2587135915216871,399.33773442027984,399.4262164914566,0.5725103846532207,0.002504146024296215
MAIN,0.75,0.05,100,dollars,DIFF,MIS-G-10000,DEF-0.75,0.2107638673350736,0.21084146509354593,0.21206210745210327,0.0,1.016410098191363,1.0156739055850992,1.0236893923712815,1.0,0.18531550065720195,0.18670170530471258,0.21086513053364797,0.21214233298976834,796.0395209664016,796.5671475265295,0.9338842899471892,0.001256219036444322
MAIN,0.75,0.05,100,dollars,DIFF,MIS-G-10000,RA-EST,0.19158941514771727,0.19164498411462288,0.191842843193588,0.0,0.923939975224663,0.9237438531241298,0.9249654081188557,0.0,0.1684557008223782,0.16870854578438776,0.1916901773999129,0.19192313385399642,120597.46024981022,139225.50951015786,2.384812410546199,8.292048592429317e-06
MAIN,0.75,0.05,100,dollars,DIFF,MIS-G-10000,SRSWOR,,,,0.0,4.822508841198984,4.820114498511129,4.831438083324096,1.0,0.8792560344544508,0.8819574801212579,0.9999248720038958,1.0000002781126196,,,,
MAIN,0.75,0.05,100,dollars,DIFF,MIS-G-2000,DEF-0.0,0.99995,0.99995,0.9999500000000002,0.0,4.841972358419222,4.828137657682165,4.883370412100946,1.0,0.8844514196483034,0.894362222499605,1.0,1.0,200.0,200.0,0.0,0.005
MAIN,0.75,0.05,100,dollars,DIFF,MIS-G-2000,DEF-0.25,0.3583576418219331,0.3592984350637656,0.3662886669850308,0.0,1.7351180735561684,1.7318624512759073,1.7744714077455181,1.0,0.31693719006318694,0.32429589569918443,0.35862086161096535,0.36642614320597616,266.5258475973721,266.5655293420424,0.3084994200888353,0.0037519813144393857
MAIN,0.75,0.05,100,dollars,DIFF,MIS-G-2000,DEF-0.5,0.2552069432122719,0.25607460528415515,0.26008313053043675,0.0,1.2356678658894797,1.2347128381832233,1.2598181260625019,1.0,0.22570685765896623,0.2303840346798386,0.25549839528842627,0.2602739713749514,399.366982746028,399.5452269985508,0.5737903486113105,0.002503962628878772
MAIN,0.75,0.05,100,dollars,DIFF,MIS-G-2000,DEF-0.75,0.20995329729434584,0.21066938887339184,0.2128695704287768,0.0,1.0165592497991207,1.0159909591855039,1.030290075010106,0.975,0.1856844186899596,0.18840505948053754,0.21025422865391177,0.21311211968016036,796.2138798925614,797.2775524770653,0.9363960334412054,0.0012559439433181584
MAIN,0.75,0.05,100,dollars,DIFF,MIS-G-2000,RA-EST,0.19120540774082012,0.19163719892270692,0.192455909916491,0.0,0.9258031347353036,0.9249836090619519,0.9290259739039812,0.0,0.16910753123704847,0.17020126156228324,0.19150773848421443,0.1925243914309057,126179.06933702703,175712.1551395991,2.402861510394577,7.925257757544581e-06
MAIN,0.75,0.05,100,dollars,DIFF,MIS-G-2000,SRSWOR,,,,0.0,4.842214469142679,4.828379076635997,4.883614592830587,1.0,0.884495644430525,0.8944069428467473,0.9996566402250435,0.999996526100199,,,,
MAIN,0.75,0.05,100,dollars,DIFF,MIS-I-2000,DEF-0.0,0.99995,0.99995,0.9999500000000002,0.0,4.837834170483547,4.826201338465141,4.871809909444499,1.0,0.8606724611770799,0.8709629167543825,1.0,1.0,200.0,200.0,0.0,0.005
MAIN,0.75,0.05,100,dollars,DIFF,MIS-I-2000,DEF-0.25,0.3550078896289041,0.356166159460938,0.3624179720437001,0.0,1.7173985892446249,1.7174024020340264,1.7541895252133575,1.0,0.3055231326732041,0.31280789440140566,0.35523547520609994,0.36261406994020035,266.54313864365406,266.5797120898172,0.31024838618902684,0.0037517379178806983
MAIN,0.75,0.05,100,dollars,DIFF,MIS-I-2000,DEF-0.5,0.2527148607411849,0.2536622332865394,0.2574067079798698,0.0,1.2225364063792952,1.222974993176861,1.246315112930085,1.0,0.21748685533650705,0.22195332775374496,0.2529650840358777,0.257604135317024,399.44463841761785,399.60895942589167,0.5768011178111305,0.0025034758357613974
MAIN,0.75,0.05,100,dollars,DIFF,MIS-I-2000,DEF-0.75,0.20794898131812536,0.20859808086072437,0.2111902355523345,0.0,1.0059827694673296,1.0058981114641583,1.0213460855901386,0.685,0.17896230641251884,0.1818359692826704,0.20820640058476067,0.21133540419797311,796.6770576922643,797.6583350026076,0.9420266456613297,0.001255213753642096
MAIN,0.75,0.05,100,dollars,DIFF,MIS-I-2000,RA-EST,0.18972505176868043,0.18979843848888542,0.191587007741267,0.0,0.9178505407955717,0.917033126556067,0.9258755585527876,0.0,0.16328473998063306,0.1650406030937784,0.18998298970556848,0.19179806712681063,143850.51561368484,204383.12207273752,2.451228575431455,6.9516715227946004e-06
MAIN,0.75,0.05,100,dollars,DIFF,MIS-I-2000,SRSWOR,,,,0.0,4.838076074287262,4.826442660598172,4.872053512120105,1.0,0.8607154969519274,0.8710064670777363,0.9997143398854927,0.9999918213103254,,,,
MAIN,0.75,0.05,100,dollars,EXP,COR-2000,ST-NEY-EST,,,,0.0,1.2266518099809398,1.181829361821638,1.282633006335798,1.0,0.23203375061840134,0.24262316714934404,0.2715662510133632,0.2834095462156203,,,,
MAIN,0.75,0.05,100,dollars,HT,COR-10000,DEF-0.0,0.99995,0.99995,0.99995,0.0,5.286258891740582,5.286258891740582,5.286258891740582,1.0,0.99995,0.99995,1.0,1.0,200.0,200.0,0.0,0.005
MAIN,0.75,0.05,100,dollars,HT,COR-10000,DEF-0.25,0.32451218032421814,0.3245596069641222,0.32885733878821577,0.0,1.71554117577581,1.7157918978088098,1.7385119568811944,1.0,0.32451218032421814,0.32885733878821577,0.3343903560945966,0.33867560890836595,266.5397684870107,266.56138945057575,0.3136019166835341,0.003751785355245549
