dgp,sigma,prevalence,n,estimand,estimator,info,design,rel_bestconv_mean,rel_bestconv_median,rel_bestconv_p90,share_worse_than_bestconv,rel_fixed_equal_mean,rel_fixed_equal_p90,max_weight_median,max_weight_p90,cv_weights_median,lambda
MAIN,0.75,0.25,100,rate,HT,COR-2000,DEF-0.75,0.929018933109363,0.9287754135962489,0.9324341283834301,0.0,0.9168425996529291,0.9202130331304453,502.0275082986809,593.7231885521212,0.20396049833136026,0.75
MAIN,0.75,0.25,100,rate,HT,COR-2000,RA-EST,0.9243235305315655,0.9239872069442654,0.9261020870853885,0.0,0.9122087381110157,0.9139639837323069,1010.8875118228034,1726.9702992055836,0.2808268553356956,1.0
MAIN,0.75,0.25,100,rate,HT,COR-500,DEF-0.0,1.0132300598972714,1.0132300598972714,1.0132300598972714,1.0,0.9999499999999999,0.9999499999999999,200.0,200.0,0.0,0.0
MAIN,0.75,0.25,100,rate,HT,COR-500,DEF-0.25,0.9723042721982658,0.9721384941165745,0.9780702690219147,0.0,0.9595606126048314,0.9652510364799307,252.34199325149135,262.3448980067602,0.07059213174295659,0.25
MAIN,0.75,0.25,100,rate,HT,COR-500,DEF-0.5,0.9464038270434924,0.9459481433744887,0.9544037006887837,0.0,0.9339996357274365,0.9418946577646033,341.79249582191676,381.1627489900426,0.1412087394764355,0.5
MAIN,0.75,0.25,100,rate,HT,COR-500,DEF-0.75,0.9334270261102583,0.9319632682040058,0.942259818369436,0.0,0.9211929172863126,0.9299099411579299,529.4849923963275,696.7071217231162,0.21537002276107944,0.75
MAIN,0.75,0.25,100,rate,HT,COR-500,RA-EST,0.9346262918477855,0.931747443375009,0.9428689365481587,0.01,0.9223764646579352,0.9305110758329863,1174.3932420349997,4047.8244925049407,0.30119908187641076,1.0
MAIN,0.75,0.25,100,rate,HT,KS-2000,DEF-0.0,1.0132300598972714,1.0132300598972714,1.0132300598972714,1.0,0.9999499999999999,0.9999499999999999,200.0,200.0,0.0,0.0
MAIN,0.75,0.25,100,rate,HT,KS-2000,DEF-0.25,0.9724245658284797,0.9722775520992331,0.9756983782695451,0.0,0.9596793295875712,0.9629102332885286,250.05704320252505,256.87333298431383,0.0670144309809431,0.25
MAIN,0.75,0.25,100,rate,HT,KS-2000,DEF-0.5,0.9452386584434624,0.9449890051832128,0.9497354646881502,0.0,0.9328497385937904,0.9372876067368173,333.53645943539993,358.94546118216186,0.1339981935004867,0.5
MAIN,0.75,0.25,100,rate,HT,KS-2000,DEF-0.75,0.9295273851308841,0.9291907967896225,0.9333476455048082,0.0,0.9173443875676811,0.9211145770953121,500.6876208185038,595.6253707091727,0.20401579144793958,0.75
MAIN,0.75,0.25,100,rate,HT,KS-2000,RA-EST,0.9250676041116843,0.924521566718112,0.9274321049682718,0.0,0.9129430593731732,0.9152765695256301,1003.7006885862845,1748.6315105665751,0.28092612641727127,1.0
MAIN,0.75,0.25,100,rate,HT,MIS-G-10000,DEF-0.0,1.0132300598972714,1.0132300598972714,1.0132300598972714,1.0,0.9999499999999999,0.9999499999999999,200.0,200.0,0.0,0.0
MAIN,0.75,0.25,100,rate,HT,MIS-G-10000,DEF-0.25,0.9825139139865806,0.9825341030339457,0.9838244688385823,0.0,0.9696364401096534,0.9709298179673849,241.20765244498855,242.86701364586327,0.05806581958050672,0.25
MAIN,0.75,0.25,100,rate,HT,MIS-G-10000,DEF-0.5,0.9608616275534252,0.9608694348513458,0.9626032005589696,0.0,0.9482679427902698,0.9499866895940022,303.80262703801475,309.1229260891215,0.11705271047933072,0.5
MAIN,0.75,0.25,100,rate,HT,MIS-G-10000,DEF-0.75,0.9475235194178179,0.9475191753585548,0.9489478763970121,0.0,0.9351046526767166,0.9365103410960768,410.2705762434181,425.0909917502919,0.17873411327118677,0.75
MAIN,0.75,0.25,100,rate,HT,MIS-G-10000,RA-EST,0.9426505139982412,0.9425926627711927,0.9429390277162921,0.0,0.9302955160727359,0.9305802483401483,631.6240696243328,680.312045624151,0.24562157072621887,1.0
MAIN,0.75,0.25,100,rate,HT,MIS-G-2000,DEF-0.0,1.0132300598972714,1.0132300598972714,1.0132300598972714,1.0,0.9999499999999999,0.9999499999999999,200.0,200.0,0.0,0.0
MAIN,0.75,0.25,100,rate,HT,MIS-G-2000,DEF-0.25,0.9825893124382629,0.9826885741296104,0.9850856635558239,0.0,0.9697108503396137,0.9721744826367629,241.16303013793242,244.33854026530403,0.057910312880463846,0.25
MAIN,0.75,0.25,100,rate,HT,MIS-G-2000,DEF-0.5,0.9610771683490837,0.9611797298076191,0.9644604917855227,0.0,0.9484806585664289,0.9518196379395932,303.66109551904714,313.9358203220351,0.1167973989586131,0.5
MAIN,0.75,0.25,100,rate,HT,MIS-G-2000,DEF-0.75,0.9479546604478454,0.9478739182133537,0.9507806214813271,0.0,0.9355301428887024,0.9383190650173221,409.88360241112866,438.9725700104727,0.1784308410179163,0.75
MAIN,0.75,0.25,100,rate,HT,MIS-G-2000,RA-EST,0.9434210101057129,0.9430684074887519,0.9446682855636799,0.0,0.9310559135512162,0.9322868413962907,630.4024414530334,729.5388667487824,0.24533732280067572,1.0
MAIN,0.75,0.25,100,rate,HT,MIS-I-2000,DEF-0.0,1.0132300598972714,1.0132300598972714,1.0132300598972714,1.0,0.9999499999999999,0.9999499999999999,200.0,200.0,0.0,0.0
MAIN,0.75,0.25,100,rate,HT,MIS-I-2000,DEF-0.25,0.9732432267048615,0.9732581601019836,0.9763181065787404,0.0,0.9604872605558067,0.9635218390307061,242.08308473355513,245.23948378171042,0.06707153181728764,0.25
MAIN,0.75,0.25,100,rate,HT,MIS-I-2000,DEF-0.5,0.9463645035058716,0.9464919987797948,0.9503373239290829,0.0,0.9339608275899757,0.9378815776144991,306.5955090828446,316.92771492259976,0.13498745287524655,0.5
MAIN,0.75,0.25,100,rate,HT,MIS-I-2000,DEF-0.75,0.9310938313512306,0.9309431524708757,0.9342689456395352,0.0,0.9188903029131006,0.9220238020642334,417.983392090955,447.83997848481107,0.20651850752609138,0.75
MAIN,0.75,0.25,100,rate,HT,MIS-I-2000,RA-EST,0.9276541769587462,0.9272883660393518,0.9297497629596798,0.0,0.9154957308944681,0.9175638507663223,656.489892856275,763.0167302195396,0.28491288355734645,1.0
MAIN,0.75,0.25,400,dollars,DIFF,COR-10000,DEF-0.0,4.306322645090299,4.30482286227589,4.3103368278632015,1.0,0.9999499999999999,0.9999500000000001,50.0,50.0,0.0,0.0
MAIN,0.75,0.25,400,dollars,DIFF,COR-10000,DEF-0.25,1.786452476556712,1.786393297169904,1.7891967644069522,1.0,0.4148234919586324,0.41544946494587204,66.61930213893754,66.6223872563469,0.28868884739540507,0.25
MAIN,0.75,0.25,400,dollars,DIFF,COR-10000,DEF-0.5,1.2965306871696398,1.296362870303466,1.2983999610807653,1.0,0.30106118061273457,0.3015435382045018,99.78716205428242,99.80100699237063,0.5410874810721616,0.5
MAIN,0.75,0.25,400,dollars,DIFF,COR-10000,DEF-0.75,1.0749261106661923,1.0748630170227615,1.0761985228140358,1.0,0.2496034838280767,0.249941859850558,198.7283852829769,198.81077490412582,0.8795514887986259,0.75
MAIN,0.75,0.25,400,dollars,DIFF,COR-10000,RA-EST,0.9828008101288758,0.9827705922494688,0.9829419297054685,0.0,0.22821154996010173,0.22834030781944853,23442.051584849985,25076.512786788717,2.088680162030035,1.0
MAIN,0.75,0.25,400,dollars,DIFF,COR-2000,DEF-0.0,4.315872862959208,4.309812885645659,4.33171758896271,1.0,0.9999499999999999,0.9999500000000001,50.0,50.0,0.0,0.0
MAIN,0.75,0.25,400,dollars,DIFF,COR-2000,DEF-0.25,1.7888054632019563,1.7884734810446368,1.795358139007161,1.0,0.4144536108441269,0.41595917802597654,66.61972009248086,66.62674365076272,0.2886804751867499,0.25
MAIN,0.75,0.25,400,dollars,DIFF,COR-2000,DEF-0.5,1.2977068675547405,1.2976460953807243,1.3018000357525297,1.0,0.30067072567545455,0.3019313382702112,99.78903753526872,99.82056134058371,0.5409861062607784,0.5
MAIN,0.75,0.25,400,dollars,DIFF,COR-2000,DEF-0.75,1.0756690566580998,1.0757426874712368,1.078454978417833,1.0,0.2492266554853156,0.25021691669138396,198.7395433950086,198.92721801788775,0.8796102638869838,0.75
MAIN,0.75,0.25,400,dollars,DIFF,COR-2000,RA-EST,0.983613767715663,0.9832844246038428,0.9843765067833418,0.0,0.2278984459987335,0.22851800291310034,23650.91099987377,27814.69849633383,2.0924191427959316,1.0
MAIN,0.75,0.25,400,dollars,DIFF,COR-500,DEF-0.0,4.350233629642554,4.323583613209409,4.431974802715349,1.0,0.9999499999999999,0.9999500000000001,50.0,50.0,0.0,0.0
MAIN,0.75,0.25,400,dollars,DIFF,COR-500,DEF-0.25,1.8000270164904728,1.7957219107912339,1.8256529725238415,1.0,0.4137853835958375,0.4172508098085071,66.61981743311429,66.6315968744013,0.28861555745454526,0.25
MAIN,0.75,0.25,400,dollars,DIFF,COR-500,DEF-0.5,1.3049039714991688,1.3021661184793012,1.32058210905694,1.0,0.29998036142885226,0.30316934716535493,99.78947434578961,99.84235179555722,0.5412349474602791,0.5
MAIN,0.75,0.25,400,dollars,DIFF,COR-500,DEF-0.75,1.0813732800134668,1.0794982422064496,1.091273911243959,1.0,0.24860186261104616,0.25137638963987957,198.74214243944925,199.05708375543466,0.8800980460333407,0.75
MAIN,0.75,0.25,400,dollars,DIFF,COR-500,RA-EST,0.9897886533790065,0.9862746840373015,0.9986540998900255,0.07,0.22755471515449602,0.23028407299971865,23700.70057564938,31666.198506467106,2.0923969225994936,1.0
MAIN,0.75,0.25,400,dollars,DIFF,KS-2000,DEF-0.0,4.315845990002812,4.31070005200975,4.334514215432094,1.0,0.9999499999999999,0.9999500000000001,50.0,50.0,0.0,0.0
MAIN,0.75,0.25,400,dollars,DIFF,KS-2000,DEF-0.25,1.7890201051721781,1.7880584719657593,1.7964580130313534,1.0,0.4145049205291846,0.41577780568701594,66.61891760532905,66.62641696126921,0.28871307312308786,0.25
MAIN,0.75,0.25,400,dollars,DIFF,KS-2000,DEF-0.5,1.2979855710476038,1.2975038456096109,1.3028607543980433,1.0,0.3007361663997482,0.30178914393759976,99.78543658004727,99.81909476770049,0.5412199915964825,0.5
MAIN,0.75,0.25,400,dollars,DIFF,KS-2000,DEF-0.75,1.075964897467436,1.0756565008462724,1.0790963892127676,1.0,0.24929577111737505,0.25011639067269614,198.71812037000086,198.91848166199486,0.8799812461171732,0.75
MAIN,0.75,0.25,400,dollars,DIFF,KS-2000,RA-EST,0.9838799871621506,0.9834922732078577,0.9849480545025002,0.005,0.22796059022817758,0.22855192055029602,23253.134131295606,27588.846434698273,2.0889117814177203,1.0
MAIN,0.75,0.25,400,dollars,DIFF,MIS-G-10000,DEF-0.0,4.28664212335899,4.2854314614451035,4.291141838563728,1.0,0.9999499999999999,0.9999500000000001,50.0,50.0,0.0,0.0
MAIN,0.75,0.25,400,dollars,DIFF,MIS-G-10000,DEF-0.25,1.788945137903645,1.7890132159673962,1.7914799756347572,1.0,0.4173094681937303,0.4178949616021847,66.61402934935302,66.61704510049259,0.2882712039251208,0.25
MAIN,0.75,0.25,400,dollars,DIFF,MIS-G-10000,DEF-0.5,1.299716292929495,1.299717447737272,1.3014778682117145,1.0,0.303186491575733,0.3036426675759817,99.76350552515453,99.77703487071778,0.5402684618951685,0.5
MAIN,0.75,0.25,400,dollars,DIFF,MIS-G-10000,DEF-0.75,1.078270071131386,1.078316042178415,1.079499457130196,1.0,0.2515294711527883,0.2518633600619348,198.5877131122798,198.6681483915812,0.8780242774700482,0.75
MAIN,0.75,0.25,400,dollars,DIFF,MIS-G-10000,RA-EST,0.9861888188017826,0.9861585158373364,0.9862904790993516,0.0,0.23004956285645317,0.23018011590312712,21092.14436059281,22375.176206162392,2.073358834200267,1.0
MAIN,0.75,0.25,400,dollars,DIFF,MIS-G-2000,DEF-0.0,4.297815728562083,4.2905410831217985,4.319584591439414,1.0,0.9999499999999999,0.9999500000000001,50.0,50.0,0.0,0.0
MAIN,0.75,0.25,400,dollars,DIFF,MIS-G-2000,DEF-0.25,1.7924848187334192,1.7919387802010829,1.7995414320626795,1.0,0.41705113433267094,0.4184771698161036,66.61362700736412,66.6202498513181,0.28804678048051996,0.25
MAIN,0.75,0.25,400,dollars,DIFF,MIS-G-2000,DEF-0.5,1.3015159812767398,1.3011275364999357,1.3065112996718802,1.0,0.3028204696403666,0.3039820568877791,99.76170071253912,99.79141478730295,0.539912920872579,0.5
MAIN,0.75,0.25,400,dollars,DIFF,MIS-G-2000,DEF-0.75,1.0791949645078853,1.0790521393423145,1.0823252553745564,1.0,0.2510943895460035,0.2520211798820288,198.57698633824577,198.7536879784572,0.8772167270045979,0.75
MAIN,0.75,0.25,400,dollars,DIFF,MIS-G-2000,RA-EST,0.9864146814546166,0.986300964674057,0.9868332299842236,0.0,0.22950784462910284,0.2301800805763992,20932.018810315167,23921.062572776467,2.0683992048425877,1.0
MAIN,0.75,0.25,400,dollars,DIFF,MIS-I-2000,DEF-0.0,4.317471841211902,4.310703572948633,4.339151572249534,1.0,0.9999499999999999,0.9999500000000001,50.0,50.0,0.0,0.0
MAIN,0.75,0.25,400,dollars,DIFF,MIS-I-2000,DEF-0.25,1.79202209892983,1.7911516275350159,1.7993331454352035,1.0,0.4150454991035859,0.4164546864557333,66.62055841249094,66.62694289133579,0.2884967630706906,0.25
MAIN,0.75,0.25,400,dollars,DIFF,MIS-I-2000,DEF-0.5,1.2999422236750773,1.2995602642422233,1.3049822098717618,1.0,0.3010773781990775,0.30225615918457877,99.79279946586564,99.82145578484955,0.5409888091106059,0.5
MAIN,0.75,0.25,400,dollars,DIFF,MIS-I-2000,DEF-0.75,1.0774278724357214,1.0771753252987626,1.0807986727049126,1.0,0.24954193744155956,0.2505284779994551,198.76192738152304,198.93254646803982,0.8796037147049681,0.75
MAIN,0.75,0.25,400,dollars,DIFF,MIS-I-2000,RA-EST,0.985132293964886,0.984875222169848,0.986197656419245,0.0,0.2281659909921343,0.22884335067440445,24081.21273744753,27954.311220057083,2.0943056590645686,1.0
