dgp,sigma,prevalence,n,estimand,info,estimator,design,rule,rel_mean,rel_median,rel_p90,maxw_p90,n_changed
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,DIFF,DEF-0.75,archived,0.9531565609116283,0.9402224895401683,0.9899177690746479,794.8065435014742,127
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,DIFF,DEF-0.75,separation-aware,0.9692534510540639,0.9803550863926644,0.9924443629498314,792.2538283755999,127
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,DIFF,RA-EST,archived,11.345600395737215,11.674129836965534,12.977526324123266,91824.94675474748,127
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,DIFF,RA-EST,separation-aware,0.9865524925502008,1.0,1.0,61366.09412681075,127
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,DIFF,SRSWOR,archived,1.6495952649267667,1.0,3.2129360344858933,,127
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,DIFF,SRSWOR,separation-aware,3.0416376345286653,3.169448877623207,3.3989525505924365,,127
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,HT,DEF-0.0,archived,26.624310303677394,26.624310303677394,26.624310303677394,200.0,127
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,HT,DEF-0.0,separation-aware,26.624310303677394,26.624310303677394,26.624310303677394,200.0,127
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,HT,DEF-0.25,archived,7.350202391432078,7.2197508100653405,7.68758621214385,266.43409313074693,127
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,HT,DEF-0.25,separation-aware,7.657541544254036,7.687586212143848,7.68758621214385,266.377280717734,127
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,HT,DEF-0.5,archived,3.4946717042436113,3.3891203850681983,3.7630995962194054,398.95524146247726,127
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,HT,DEF-0.5,separation-aware,3.7386099168286524,3.7630995962194045,3.7630995962194076,398.7005834764307,127
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,HT,DEF-0.75,archived,1.7275130248619155,1.6513474169591509,1.9189586260629552,793.7640242232847,127
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,HT,DEF-0.75,separation-aware,1.901233538656213,1.9189586260629552,1.9189586260629563,792.2538283755999,127
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,HT,RA-EST,archived,0.9474829518737465,0.9250792813700996,0.9999999999999999,76372.72605481496,127
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,HT,RA-EST,separation-aware,0.9951263641984638,0.9999999999999999,0.9999999999999999,61366.09412681075,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,DIFF,DEF-0.0,archived,1.0550335684940162,1.0083311556854397,1.1642297567096853,200.0,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,DIFF,DEF-0.0,separation-aware,1.154098802044981,1.164229756709685,1.1642297567096855,200.0,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,DIFF,DEF-0.25,archived,1.028474217737453,0.9715564377504446,1.1642297567096853,266.64485588801625,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,DIFF,DEF-0.25,separation-aware,1.1516986427697935,1.164229756709685,1.1642297567096855,200.0,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,DIFF,DEF-0.5,archived,1.0066710831547268,0.9411407103987602,1.1642297567096853,399.9018675486622,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,DIFF,DEF-0.5,separation-aware,1.1497473396774796,1.164229756709685,1.1642297567096855,200.0,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,DIFF,DEF-0.75,archived,0.9903956644740163,0.9177118865953607,1.1642297567096853,799.4114940496373,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,DIFF,DEF-0.75,separation-aware,1.1483146390626706,1.164229756709685,1.1642297567096855,200.0,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,DIFF,RA-EST,archived,2.2774708378265958,1.78817380321125,1.8233790456803574,815024.7359998496,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,DIFF,RA-EST,separation-aware,1.1477059861834582,1.164229756709685,1.1642297567096855,200.0,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,DIFF,SRSWOR,archived,1.0550863228101566,1.008381574764178,1.1642879711082408,,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,DIFF,SRSWOR,separation-aware,1.1541565098704745,1.1642879711082406,1.164287971108241,,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,HT,DEF-0.0,archived,1.1642297567096842,1.1642297567096842,1.1642297567096842,200.0,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,HT,DEF-0.0,separation-aware,1.1642297567096842,1.1642297567096842,1.1642297567096842,200.0,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,HT,DEF-0.25,archived,1.1478196715063949,1.141402003894524,1.1642297567096842,204.75545347256724,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,HT,DEF-0.25,separation-aware,1.1626698058009086,1.1642297567096842,1.1642297567096842,200.0,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,HT,DEF-0.5,archived,1.136489390850351,1.1253689736633952,1.1642297567096842,209.742558376375,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,HT,DEF-0.5,separation-aware,1.1616075396802814,1.1642297567096842,1.1642297567096842,200.0,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,HT,DEF-0.75,archived,1.1299302302348195,1.1157548156530788,1.1642297567096842,214.97866385850372,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,HT,DEF-0.75,separation-aware,1.1610126392995017,1.1642297567096842,1.1642297567096842,200.0,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,HT,RA-EST,archived,1.1279052941136034,1.1123736825277795,1.1642297567096842,220.48289587029444,127
STRATCAP,1.5,0.7,100,rate,STRAT-2000,HT,RA-EST,separation-aware,1.1608620484386631,1.1642297567096842,1.1642297567096842,200.0,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,DIFF,DEF-0.0,archived,1.6544799111422939,1.0038432592857505,3.222884318463217,50.0,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,DIFF,DEF-0.0,separation-aware,3.051530778261766,3.1792625113674755,3.409476801569054,50.0,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,DIFF,DEF-0.25,archived,1.067502132396116,0.9134053768851191,1.4463487889010607,66.61830000345131,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,DIFF,DEF-0.25,separation-aware,1.4029328689579672,1.4342757099581518,1.4978663102789975,66.5943201794335,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,DIFF,DEF-0.5,archived,0.9432727498736918,0.8802093522230714,1.1023193236916813,99.78266537130517,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,DIFF,DEF-0.5,separation-aware,1.0815871487083781,1.0967887130202394,1.125846217933385,99.67514586910768,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,DIFF,DEF-0.75,archived,0.9526439220941323,0.9412974969969174,0.9839737228769463,198.70163587536854,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,DIFF,DEF-0.75,separation-aware,0.9641707671117611,0.9746428173934696,0.9864393026225565,198.06345709389998,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,DIFF,RA-EST,archived,11.53929466655072,11.850289976315015,13.252516605519265,22956.23668868687,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,DIFF,RA-EST,separation-aware,0.9868179993230177,0.9999999999999999,1.0,15341.523531702687,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,DIFF,SRSWOR,archived,1.6545626392742576,1.0038934539584483,3.223045470736754,,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,DIFF,SRSWOR,separation-aware,3.051683362429888,3.179421482441598,3.409647283933251,,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,HT,DEF-0.0,archived,26.708083140997886,26.70808314099789,26.70808314099789,50.0,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,HT,DEF-0.0,separation-aware,26.708083140997886,26.70808314099789,26.70808314099789,50.0,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,HT,DEF-0.25,archived,7.237697560977887,7.107621576702758,7.57391354445183,66.60852328268673,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,HT,DEF-0.25,separation-aware,7.543957538619609,7.5739135444518295,7.573913544451831,66.5943201794335,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,HT,DEF-0.5,archived,3.4293316408758137,3.3259226433706295,3.6920960653619783,99.73881036561932,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,HT,DEF-0.5,separation-aware,3.668079339203518,3.6920960653619783,3.6920960653619783,99.67514586910768,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,HT,DEF-0.75,archived,1.7078397396887168,1.6342826613826027,1.8930755045788015,198.44100605582116,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,HT,DEF-0.75,separation-aware,1.875875180136976,1.8930755045788015,1.8930755045788015,198.06345709389998,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,HT,RA-EST,archived,0.9508831362328419,0.9299490545349558,1.0,19093.18151370374,127
STRATCAP,1.5,0.7,400,dollars,STRAT-2000,HT,RA-EST,separation-aware,0.9954260903511865,1.0,1.0,15341.523531702687,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,DIFF,DEF-0.0,archived,1.0465663698649486,1.000152960892253,1.1547871269935344,50.0,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,DIFF,DEF-0.0,separation-aware,1.1447440806693334,1.1547871269935341,1.1547871269935346,50.0,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,DIFF,DEF-0.25,archived,1.0198162187371975,0.9631780917408975,1.1547871269935344,66.66121397200406,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,DIFF,DEF-0.25,separation-aware,1.142326797534828,1.1547871269935341,1.1547871269935346,50.0,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,DIFF,DEF-0.5,archived,0.9978564348375136,0.9325611562626176,1.1547871269935344,99.97546688716555,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,DIFF,DEF-0.5,separation-aware,1.140361572403377,1.1547871269935341,1.1547871269935346,50.0,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,DIFF,DEF-0.75,archived,0.9814640719994808,0.9089645484936177,1.1547871269935344,199.85287351240933,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,DIFF,DEF-0.75,separation-aware,1.138918649081722,1.1547871269935341,1.1547871269935346,50.0,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,DIFF,RA-EST,archived,2.2778057537879444,1.7856819725945776,1.8209627293059412,203756.1839999624,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,DIFF,RA-EST,separation-aware,1.1383056511463436,1.1547871269935341,1.1547871269935346,50.0,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,DIFF,SRSWOR,archived,1.0466187007999885,1.0002029710408051,1.1548448692369961,,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,DIFF,SRSWOR,separation-aware,1.1448013207353702,1.1548448692369961,1.1548448692369964,,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,HT,DEF-0.0,archived,1.1547871269935341,1.1547871269935341,1.1547871269935341,50.0,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,HT,DEF-0.0,separation-aware,1.1547871269935341,1.1547871269935341,1.1547871269935341,50.0,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,HT,DEF-0.25,archived,1.1386422520802937,1.1323265161228568,1.1547871269935341,51.18886336814181,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,HT,DEF-0.25,separation-aware,1.1532524752393811,1.1547871269935341,1.1547871269935341,50.0,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,HT,DEF-0.5,archived,1.1275632304400707,1.116642097196579,1.1547871269935341,52.43563959409375,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,HT,DEF-0.5,separation-aware,1.1522141288291168,1.1547871269935341,1.1547871269935341,50.0,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,HT,DEF-0.75,archived,1.1212392287742048,1.1073549891622534,1.1547871269935341,53.74466596462593,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,HT,DEF-0.75,separation-aware,1.1516415576963286,1.1547871269935341,1.1547871269935341,50.0,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,HT,RA-EST,archived,1.1194316970509812,1.1043099611095466,1.1547871269935341,55.12072396757361,127
STRATCAP,1.5,0.7,400,rate,STRAT-2000,HT,RA-EST,separation-aware,1.1515115445740394,1.1547871269935341,1.1547871269935341,50.0,127
