dgp,sigma,prevalence,info,rep,n_pos,degenerate,rank_deficient,separated,sm_warning,converged,max_abs_beta,fallback,strata_all_pos,strata_all_neg
MAIN,0.75,0.25,MIS-I-2000,182,490,False,False,False,,True,1.5687437142829317,False,,
MAIN,0.75,0.25,MIS-I-2000,183,523,False,False,False,,True,1.5218368925874701,False,,
MAIN,0.75,0.25,MIS-I-2000,184,492,False,False,False,,True,1.437662738321227,False,,
MAIN,0.75,0.25,MIS-I-2000,185,507,False,False,False,,True,1.5070473354516003,False,,
MAIN,0.75,0.25,MIS-I-2000,186,542,False,False,False,,True,1.4110388795644957,False,,
MAIN,0.75,0.25,MIS-I-2000,187,485,False,False,False,,True,1.5084194436976868,False,,
MAIN,0.75,0.25,MIS-I-2000,188,467,False,False,False,,True,1.5922347848738823,False,,
MAIN,0.75,0.25,MIS-I-2000,189,487,False,False,False,,True,1.5515623399936551,False,,
MAIN,0.75,0.25,MIS-I-2000,190,506,False,False,False,,True,1.45679894244661,False,,
MAIN,0.75,0.25,MIS-I-2000,191,484,False,False,False,,True,1.5071287490496972,False,,
MAIN,0.75,0.25,MIS-I-2000,192,490,False,False,False,,True,1.4516613758591135,False,,
MAIN,0.75,0.25,MIS-I-2000,193,544,False,False,False,,True,1.3522255289192606,False,,
MAIN,0.75,0.25,MIS-I-2000,194,490,False,False,False,,True,1.5049467497016282,False,,
MAIN,0.75,0.25,MIS-I-2000,195,513,False,False,False,,True,1.393370264424788,False,,
MAIN,0.75,0.25,MIS-I-2000,196,509,False,False,False,,True,1.4049421059678722,False,,
MAIN,0.75,0.25,MIS-I-2000,197,495,False,False,False,,True,1.4685423532137827,False,,
MAIN,0.75,0.25,MIS-I-2000,198,525,False,False,False,,True,1.4537390769513614,False,,
MAIN,0.75,0.25,MIS-I-2000,199,483,False,False,False,,True,1.472233076028759,False,,
MAIN,0.75,0.25,MIS-G-2000,0,519,False,False,False,,True,1.1281496913576974,False,,
MAIN,0.75,0.25,MIS-G-2000,1,499,False,False,False,,True,1.180582637285127,False,,
MAIN,0.75,0.25,MIS-G-2000,2,495,False,False,False,,True,1.1988558389067814,False,,
MAIN,0.75,0.25,MIS-G-2000,3,502,False,False,False,,True,1.1598592435135338,False,,
MAIN,0.75,0.25,MIS-G-2000,4,534,False,False,False,,True,1.0820550905931177,False,,
MAIN,0.75,0.25,MIS-G-2000,5,511,False,False,False,,True,1.151212933791795,False,,
MAIN,0.75,0.25,MIS-G-2000,6,481,False,False,False,,True,1.2336544482723912,False,,
MAIN,0.75,0.25,MIS-G-2000,7,506,False,False,False,,True,1.1766584939497469,False,,
MAIN,0.75,0.25,MIS-G-2000,8,477,False,False,False,,True,1.2400483024015871,False,,
MAIN,0.75,0.25,MIS-G-2000,9,504,False,False,False,,True,1.2329988330801078,False,,
MAIN,0.75,0.25,MIS-G-2000,10,478,False,False,False,,True,1.2446415090595453,False,,
MAIN,0.75,0.25,MIS-G-2000,11,490,False,False,False,,True,1.219092630109087,False,,
MAIN,0.75,0.25,MIS-G-2000,12,477,False,False,False,,True,1.2672704403598356,False,,
MAIN,0.75,0.25,MIS-G-2000,13,504,False,False,False,,True,1.1959299025744108,False,,
MAIN,0.75,0.25,MIS-G-2000,14,529,False,False,False,,True,1.1317643756009925,False,,
MAIN,0.75,0.25,MIS-G-2000,15,482,False,False,False,,True,1.2526963100948922,False,,
MAIN,0.75,0.25,MIS-G-2000,16,471,False,False,False,,True,1.2982151462255538,False,,
MAIN,0.75,0.25,MIS-G-2000,17,507,False,False,False,,True,1.201830885692525,False,,
MAIN,0.75,0.25,MIS-G-2000,18,464,False,False,False,,True,1.2951550033798782,False,,
MAIN,0.75,0.25,MIS-G-2000,19,472,False,False,False,,True,1.2432126775075307,False,,
MAIN,0.75,0.25,MIS-G-2000,20,477,False,False,False,,True,1.2411091682183195,False,,
MAIN,0.75,0.25,MIS-G-2000,21,519,False,False,False,,True,1.125915997370113,False,,
MAIN,0.75,0.25,MIS-G-2000,22,487,False,False,False,,True,1.195896668730462,False,,
MAIN,0.75,0.25,MIS-G-2000,23,487,False,False,False,,True,1.2419810942798961,False,,
MAIN,0.75,0.25,MIS-G-2000,24,522,False,False,False,,True,1.1348432316913597,False,,
MAIN,0.75,0.25,MIS-G-2000,25,500,False,False,False,,True,1.1938662330448229,False,,
MAIN,0.75,0.25,MIS-G-2000,26,517,False,False,False,,True,1.1611818493597865,False,,
MAIN,0.75,0.25,MIS-G-2000,27,537,False,False,False,,True,1.1123499855421553,False,,
MAIN,0.75,0.25,MIS-G-2000,28,482,False,False,False,,True,1.239583800966785,False,,
MAIN,0.75,0.25,MIS-G-2000,29,515,False,False,False,,True,1.1542491696319046,False,,
MAIN,0.75,0.25,MIS-G-2000,30,491,False,False,False,,True,1.2366214983848454,False,,
MAIN,0.75,0.25,MIS-G-2000,31,496,False,False,False,,True,1.2114582509682075,False,,
MAIN,0.75,0.25,MIS-G-2000,32,527,False,False,False,,True,1.0976342185123051,False,,
MAIN,0.75,0.25,MIS-G-2000,33,486,False,False,False,,True,1.222096774397368,False,,
MAIN,0.75,0.25,MIS-G-2000,34,494,False,False,False,,True,1.2222105662338512,False,,
MAIN,0.75,0.25,MIS-G-2000,35,478,False,False,False,,True,1.2447259468985412,False,,
MAIN,0.75,0.25,MIS-G-2000,36,517,False,False,False,,True,1.129539758238695,False,,
MAIN,0.75,0.25,MIS-G-2000,37,510,False,False,False,,True,1.14007096925181,False,,
MAIN,0.75,0.25,MIS-G-2000,38,523,False,False,False,,True,1.1426565697806428,False,,
MAIN,0.75,0.25,MIS-G-2000,39,513,False,False,False,,True,1.186392181351656,False,,
MAIN,0.75,0.25,MIS-G-2000,40,494,False,False,False,,True,1.2006123229656946,False,,
MAIN,0.75,0.25,MIS-G-2000,41,511,False,False,False,,True,1.167890620795527,False,,
MAIN,0.75,0.25,MIS-G-2000,42,498,False,False,False,,True,1.1935912778038578,False,,
MAIN,0.75,0.25,MIS-G-2000,43,485,False,False,False,,True,1.2181729049697032,False,,
MAIN,0.75,0.25,MIS-G-2000,44,481,False,False,False,,True,1.235986547930565,False,,
MAIN,0.75,0.25,MIS-G-2000,45,529,False,False,False,,True,1.1137191287284214,False,,
MAIN,0.75,0.25,MIS-G-2000,46,505,False,False,False,,True,1.188733619222782,False,,
MAIN,0.75,0.25,MIS-G-2000,47,495,False,False,False,,True,1.2137283664183673,False,,
MAIN,0.75,0.25,MIS-G-2000,48,525,False,False,False,,True,1.1243900508762603,False,,
MAIN,0.75,0.25,MIS-G-2000,49,500,False,False,False,,True,1.1940886507344568,False,,
MAIN,0.75,0.25,MIS-G-2000,50,490,False,False,False,,True,1.2231840582905666,False,,
MAIN,0.75,0.25,MIS-G-2000,51,505,False,False,False,,True,1.1820936917232703,False,,
MAIN,0.75,0.25,MIS-G-2000,52,517,False,False,False,,True,1.1468429760146501,False,,
MAIN,0.75,0.25,MIS-G-2000,53,474,False,False,False,,True,1.3069681464383958,False,,
MAIN,0.75,0.25,MIS-G-2000,54,503,False,False,False,,True,1.1761474369929064,False,,
MAIN,0.75,0.25,MIS-G-2000,55,470,False,False,False,,True,1.282180077421348,False,,
MAIN,0.75,0.25,MIS-G-2000,56,516,False,False,False,,True,1.1383000900693172,False,,
MAIN,0.75,0.25,MIS-G-2000,57,480,False,False,False,,True,1.2488437095194145,False,,
MAIN,0.75,0.25,MIS-G-2000,58,492,False,False,False,,True,1.1917508785472257,False,,
MAIN,0.75,0.25,MIS-G-2000,59,495,False,False,False,,True,1.2326221070087018,False,,
MAIN,0.75,0.25,MIS-G-2000,60,511,False,False,False,,True,1.1689918197720495,False,,
MAIN,0.75,0.25,MIS-G-2000,61,501,False,False,False,,True,1.1855637137537967,False,,
MAIN,0.75,0.25,MIS-G-2000,62,525,False,False,False,,True,1.1299101944112466,False,,
MAIN,0.75,0.25,MIS-G-2000,63,495,False,False,False,,True,1.1806333042390675,False,,
MAIN,0.75,0.25,MIS-G-2000,64,543,False,False,False,,True,1.0813343937517943,False,,
MAIN,0.75,0.25,MIS-G-2000,65,492,False,False,False,,True,1.2239220193708225,False,,
MAIN,0.75,0.25,MIS-G-2000,66,499,False,False,False,,True,1.157842197943074,False,,
MAIN,0.75,0.25,MIS-G-2000,67,488,False,False,False,,True,1.2381720853352494,False,,
MAIN,0.75,0.25,MIS-G-2000,68,518,False,False,False,,True,1.141162396173143,False,,
MAIN,0.75,0.25,MIS-G-2000,69,502,False,False,False,,True,1.1636241144582726,False,,
MAIN,0.75,0.25,MIS-G-2000,70,505,False,False,False,,True,1.2227979852803523,False,,
MAIN,0.75,0.25,MIS-G-2000,71,525,False,False,False,,True,1.1135712321178826,False,,
MAIN,0.75,0.25,MIS-G-2000,72,514,False,False,False,,True,1.1709216641077211,False,,
MAIN,0.75,0.25,MIS-G-2000,73,491,False,False,False,,True,1.205229657643972,False,,
MAIN,0.75,0.25,MIS-G-2000,74,508,False,False,False,,True,1.1541325209471416,False,,
MAIN,0.75,0.25,MIS-G-2000,75,510,False,False,False,,True,1.1777880622650139,False,,
MAIN,0.75,0.25,MIS-G-2000,76,497,False,False,False,,True,1.1780357584549612,False,,
MAIN,0.75,0.25,MIS-G-2000,77,545,False,False,False,,True,1.0795554063897406,False,,
MAIN,0.75,0.25,MIS-G-2000,78,472,False,False,False,,True,1.2726594488451806,False,,
MAIN,0.75,0.25,MIS-G-2000,79,478,False,False,False,,True,1.2207432150529007,False,,
MAIN,0.75,0.25,MIS-G-2000,80,479,False,False,False,,True,1.2775463647436984,False,,
MAIN,0.75,0.25,MIS-G-2000,81,472,False,False,False,,True,1.3287775390991876,False,,
MAIN,0.75,0.25,MIS-G-2000,82,496,False,False,False,,True,1.2199356915814188,False,,
MAIN,0.75,0.25,MIS-G-2000,83,516,False,False,False,,True,1.1403615033104264,False,,
MAIN,0.75,0.25,MIS-G-2000,84,512,False,False,False,,True,1.1367304028519072,False,,
MAIN,0.75,0.25,MIS-G-2000,85,489,False,False,False,,True,1.2318593051179647,False,,
MAIN,0.75,0.25,MIS-G-2000,86,518,False,False,False,,True,1.1987861829031876,False,,
MAIN,0.75,0.25,MIS-G-2000,87,498,False,False,False,,True,1.2054097022392896,False,,
MAIN,0.75,0.25,MIS-G-2000,88,495,False,False,False,,True,1.1700968181990303,False,,
MAIN,0.75,0.25,MIS-G-2000,89,487,False,False,False,,True,1.2273077218782584,False,,
MAIN,0.75,0.25,MIS-G-2000,90,483,False,False,False,,True,1.326238102280188,False,,
MAIN,0.75,0.25,MIS-G-2000,91,482,False,False,False,,True,1.2650308432953858,False,,
MAIN,0.75,0.25,MIS-G-2000,92,483,False,False,False,,True,1.2014683711186702,False,,
MAIN,0.75,0.25,MIS-G-2000,93,509,False,False,False,,True,1.1422608509747882,False,,
MAIN,0.75,0.25,MIS-G-2000,94,529,False,False,False,,True,1.1438122714322754,False,,
MAIN,0.75,0.25,MIS-G-2000,95,504,False,False,False,,True,1.1902360018614153,False,,
MAIN,0.75,0.25,MIS-G-2000,96,487,False,False,False,,True,1.251153927966105,False,,
MAIN,0.75,0.25,MIS-G-2000,97,465,False,False,False,,True,1.2931004806417195,False,,
MAIN,0.75,0.25,MIS-G-2000,98,495,False,False,False,,True,1.2163768600869431,False,,
MAIN,0.75,0.25,MIS-G-2000,99,488,False,False,False,,True,1.214261758098708,False,,
MAIN,0.75,0.25,MIS-G-2000,100,524,False,False,False,,True,1.1159262323779608,False,,
MAIN,0.75,0.25,MIS-G-2000,101,505,False,False,False,,True,1.172296715602474,False,,
MAIN,0.75,0.25,MIS-G-2000,102,508,False,False,False,,True,1.192598623418286,False,,
MAIN,0.75,0.25,MIS-G-2000,103,463,False,False,False,,True,1.2776170551092894,False,,
MAIN,0.75,0.25,MIS-G-2000,104,549,False,False,False,,True,1.036498580130676,False,,
MAIN,0.75,0.25,MIS-G-2000,105,504,False,False,False,,True,1.197669528473925,False,,
MAIN,0.75,0.25,MIS-G-2000,106,505,False,False,False,,True,1.2101212532036314,False,,
MAIN,0.75,0.25,MIS-G-2000,107,490,False,False,False,,True,1.2307139605238246,False,,
MAIN,0.75,0.25,MIS-G-2000,108,475,False,False,False,,True,1.2726983663450198,False,,
MAIN,0.75,0.25,MIS-G-2000,109,490,False,False,False,,True,1.209386099646172,False,,
MAIN,0.75,0.25,MIS-G-2000,110,514,False,False,False,,True,1.1440623159368968,False,,
MAIN,0.75,0.25,MIS-G-2000,111,507,False,False,False,,True,1.1548880316128414,False,,
MAIN,0.75,0.25,MIS-G-2000,112,509,False,False,False,,True,1.176102573008842,False,,
MAIN,0.75,0.25,MIS-G-2000,113,532,False,False,False,,True,1.1154568515414867,False,,
MAIN,0.75,0.25,MIS-G-2000,114,499,False,False,False,,True,1.2249274387561375,False,,
MAIN,0.75,0.25,MIS-G-2000,115,538,False,False,False,,True,1.105629035084908,False,,
MAIN,0.75,0.25,MIS-G-2000,116,501,False,False,False,,True,1.17658373376672,False,,
MAIN,0.75,0.25,MIS-G-2000,117,531,False,False,False,,True,1.1286005369296246,False,,
MAIN,0.75,0.25,MIS-G-2000,118,537,False,False,False,,True,1.1036733026458119,False,,
MAIN,0.75,0.25,MIS-G-2000,119,496,False,False,False,,True,1.185726807206821,False,,
MAIN,0.75,0.25,MIS-G-2000,120,503,False,False,False,,True,1.1540771835331631,False,,
MAIN,0.75,0.25,MIS-G-2000,121,510,False,False,False,,True,1.1614756491193508,False,,
MAIN,0.75,0.25,MIS-G-2000,122,506,False,False,False,,True,1.164176356461508,False,,
MAIN,0.75,0.25,MIS-G-2000,123,523,False,False,False,,True,1.1315806530242947,False,,
MAIN,0.75,0.25,MIS-G-2000,124,509,False,False,False,,True,1.1774562502652324,False,,
MAIN,0.75,0.25,MIS-G-2000,125,506,False,False,False,,True,1.184002911187373,False,,
MAIN,0.75,0.25,MIS-G-2000,126,497,False,False,False,,True,1.2222955533079123,False,,
MAIN,0.75,0.25,MIS-G-2000,127,496,False,False,False,,True,1.2248482905297617,False,,
MAIN,0.75,0.25,MIS-G-2000,128,484,False,False,False,,True,1.2222204598752096,False,,
MAIN,0.75,0.25,MIS-G-2000,129,509,False,False,False,,True,1.1656674864901788,False,,
MAIN,0.75,0.25,MIS-G-2000,130,505,False,False,False,,True,1.215308495483801,False,,
MAIN,0.75,0.25,MIS-G-2000,131,499,False,False,False,,True,1.1892663572039623,False,,
MAIN,0.75,0.25,MIS-G-2000,132,497,False,False,False,,True,1.2469383131172842,False,,
MAIN,0.75,0.25,MIS-G-2000,133,492,False,False,False,,True,1.2383495344546116,False,,
MAIN,0.75,0.25,MIS-G-2000,134,498,False,False,False,,True,1.219774497803489,False,,
MAIN,0.75,0.25,MIS-G-2000,135,465,False,False,False,,True,1.3067751895668962,False,,
MAIN,0.75,0.25,MIS-G-2000,136,476,False,False,False,,True,1.2902707953326344,False,,
MAIN,0.75,0.25,MIS-G-2000,137,477,False,False,False,,True,1.2605890868742515,False,,
MAIN,0.75,0.25,MIS-G-2000,138,518,False,False,False,,True,1.1663177758796741,False,,
MAIN,0.75,0.25,MIS-G-2000,139,513,False,False,False,,True,1.1626609386836384,False,,
MAIN,0.75,0.25,MIS-G-2000,140,504,False,False,False,,True,1.194972662970276,False,,
MAIN,0.75,0.25,MIS-G-2000,141,473,False,False,False,,True,1.2368039016570247,False,,
MAIN,0.75,0.25,MIS-G-2000,142,486,False,False,False,,True,1.2368595571605048,False,,
MAIN,0.75,0.25,MIS-G-2000,143,505,False,False,False,,True,1.1737588986792473,False,,
MAIN,0.75,0.25,MIS-G-2000,144,491,False,False,False,,True,1.1985788688311327,False,,
MAIN,0.75,0.25,MIS-G-2000,145,464,False,False,False,,True,1.2777680187458205,False,,
MAIN,0.75,0.25,MIS-G-2000,146,513,False,False,False,,True,1.1567653313769148,False,,
MAIN,0.75,0.25,MIS-G-2000,147,487,False,False,False,,True,1.2194306668867403,False,,
MAIN,0.75,0.25,MIS-G-2000,148,517,False,False,False,,True,1.1604157921781704,False,,
MAIN,0.75,0.25,MIS-G-2000,149,518,False,False,False,,True,1.1401967942543616,False,,
MAIN,0.75,0.25,MIS-G-2000,150,497,False,False,False,,True,1.2032116067488725,False,,
MAIN,0.75,0.25,MIS-G-2000,151,525,False,False,False,,True,1.1249637626981752,False,,
MAIN,0.75,0.25,MIS-G-2000,152,492,False,False,False,,True,1.2073614178076053,False,,
MAIN,0.75,0.25,MIS-G-2000,153,482,False,False,False,,True,1.2884383964999273,False,,
MAIN,0.75,0.25,MIS-G-2000,154,494,False,False,False,,True,1.1992508085249733,False,,
MAIN,0.75,0.25,MIS-G-2000,155,513,False,False,False,,True,1.1593664092833587,False,,
MAIN,0.75,0.25,MIS-G-2000,156,531,False,False,False,,True,1.1031722785563227,False,,
MAIN,0.75,0.25,MIS-G-2000,157,509,False,False,False,,True,1.1902276300853665,False,,
MAIN,0.75,0.25,MIS-G-2000,158,497,False,False,False,,True,1.2190161201804257,False,,
MAIN,0.75,0.25,MIS-G-2000,159,550,False,False,False,,True,1.0616796782701776,False,,
MAIN,0.75,0.25,MIS-G-2000,160,472,False,False,False,,True,1.2670989823677832,False,,
MAIN,0.75,0.25,MIS-G-2000,161,507,False,False,False,,True,1.187866078399134,False,,
MAIN,0.75,0.25,MIS-G-2000,162,517,False,False,False,,True,1.134624225539763,False,,
MAIN,0.75,0.25,MIS-G-2000,163,507,False,False,False,,True,1.2287632299196947,False,,
MAIN,0.75,0.25,MIS-G-2000,164,492,False,False,False,,True,1.2389438211993296,False,,
MAIN,0.75,0.25,MIS-G-2000,165,503,False,False,False,,True,1.1927553767896173,False,,
MAIN,0.75,0.25,MIS-G-2000,166,560,False,False,False,,True,1.038745247624412,False,,
MAIN,0.75,0.25,MIS-G-2000,167,519,False,False,False,,True,1.1194764058217301,False,,
MAIN,0.75,0.25,MIS-G-2000,168,517,False,False,False,,True,1.137945418697109,False,,
MAIN,0.75,0.25,MIS-G-2000,169,482,False,False,False,,True,1.2766388857695288,False,,
MAIN,0.75,0.25,MIS-G-2000,170,477,False,False,False,,True,1.259009222404278,False,,
MAIN,0.75,0.25,MIS-G-2000,171,547,False,False,False,,True,1.0607804618430818,False,,
MAIN,0.75,0.25,MIS-G-2000,172,509,False,False,False,,True,1.1822001443690653,False,,
MAIN,0.75,0.25,MIS-G-2000,173,492,False,False,False,,True,1.232456149122001,False,,
MAIN,0.75,0.25,MIS-G-2000,174,473,False,False,False,,True,1.2596018654377494,False,,
MAIN,0.75,0.25,MIS-G-2000,175,503,False,False,False,,True,1.187971333207529,False,,
MAIN,0.75,0.25,MIS-G-2000,176,485,False,False,False,,True,1.2091092622371875,False,,
MAIN,0.75,0.25,MIS-G-2000,177,504,False,False,False,,True,1.1640686227264612,False,,
MAIN,0.75,0.25,MIS-G-2000,178,503,False,False,False,,True,1.1568212332236074,False,,
MAIN,0.75,0.25,MIS-G-2000,179,504,False,False,False,,True,1.1352620542751763,False,,
MAIN,0.75,0.25,MIS-G-2000,180,514,False,False,False,,True,1.1298595953959891,False,,
MAIN,0.75,0.25,MIS-G-2000,181,514,False,False,False,,True,1.1314294143484858,False,,
MAIN,0.75,0.25,MIS-G-2000,182,496,False,False,False,,True,1.1899083867076332,False,,
MAIN,0.75,0.25,MIS-G-2000,183,533,False,False,False,,True,1.1048620418119657,False,,
MAIN,0.75,0.25,MIS-G-2000,184,503,False,False,False,,True,1.1781990094925436,False,,
MAIN,0.75,0.25,MIS-G-2000,185,513,False,False,False,,True,1.1551628358351296,False,,
MAIN,0.75,0.25,MIS-G-2000,186,514,False,False,False,,True,1.1555093610507823,False,,
MAIN,0.75,0.25,MIS-G-2000,187,518,False,False,False,,True,1.1230257422193366,False,,
MAIN,0.75,0.25,MIS-G-2000,188,515,False,False,False,,True,1.15154983755675,False,,
MAIN,0.75,0.25,MIS-G-2000,189,463,False,False,False,,True,1.289638656388103,False,,
MAIN,0.75,0.25,MIS-G-2000,190,513,False,False,False,,True,1.1245036091728435,False,,
MAIN,0.75,0.25,MIS-G-2000,191,481,False,False,False,,True,1.2303567806294275,False,,
MAIN,0.75,0.25,MIS-G-2000,192,503,False,False,False,,True,1.179450704849493,False,,
MAIN,0.75,0.25,MIS-G-2000,193,505,False,False,False,,True,1.1771904312694543,False,,
MAIN,0.75,0.25,MIS-G-2000,194,529,False,False,False,,True,1.115711991670998,False,,
MAIN,0.75,0.25,MIS-G-2000,195,532,False,False,False,,True,1.0939259793956464,False,,
MAIN,0.75,0.25,MIS-G-2000,196,483,False,False,False,,True,1.2319932181767652,False,,
MAIN,0.75,0.25,MIS-G-2000,197,493,False,False,False,,True,1.177900139264795,False,,
MAIN,0.75,0.25,MIS-G-2000,198,487,False,False,False,,True,1.2570221682105065,False,,
MAIN,0.75,0.25,MIS-G-2000,199,482,False,False,False,,True,1.2353115287984657,False,,
MAIN,0.75,0.25,MIS-G-10000,0,2546,False,False,False,,True,1.1658788298443854,False,,
MAIN,0.75,0.25,MIS-G-10000,1,2388,False,False,False,,True,1.2656997571232098,False,,
MAIN,0.75,0.25,MIS-G-10000,2,2543,False,False,False,,True,1.182972727688365,False,,
MAIN,0.75,0.25,MIS-G-10000,3,2502,False,False,False,,True,1.1764743863714977,False,,
MAIN,0.75,0.25,MIS-G-10000,4,2529,False,False,False,,True,1.1684781095186176,False,,
MAIN,0.75,0.25,MIS-G-10000,5,2599,False,False,False,,True,1.1499817134680699,False,,
MAIN,0.75,0.25,MIS-G-10000,6,2469,False,False,False,,True,1.2118917312166049,False,,
MAIN,0.75,0.25,MIS-G-10000,7,2477,False,False,False,,True,1.195786028885976,False,,
MAIN,0.75,0.25,MIS-G-10000,8,2481,False,False,False,,True,1.187306756297511,False,,
MAIN,0.75,0.25,MIS-G-10000,9,2517,False,False,False,,True,1.167172090108413,False,,
MAIN,0.75,0.25,MIS-G-10000,10,2549,False,False,False,,True,1.1797129236554962,False,,
MAIN,0.75,0.25,MIS-G-10000,11,2488,False,False,False,,True,1.2175610907572838,False,,
MAIN,0.75,0.25,MIS-G-10000,12,2422,False,False,False,,True,1.2352545977324416,False,,
MAIN,0.75,0.25,MIS-G-10000,13,2538,False,False,False,,True,1.17624896736786,False,,
MAIN,0.75,0.25,MIS-G-10000,14,2448,False,False,False,,True,1.237768531772387,False,,
MAIN,0.75,0.25,MIS-G-10000,15,2526,False,False,False,,True,1.1787527191184257,False,,
MAIN,0.75,0.25,MIS-G-10000,16,2444,False,False,False,,True,1.219814172710955,False,,
MAIN,0.75,0.25,MIS-G-10000,17,2532,False,False,False,,True,1.2016137870323629,False,,
MAIN,0.75,0.25,MIS-G-10000,18,2440,False,False,False,,True,1.2544243832783641,False,,
MAIN,0.75,0.25,MIS-G-10000,19,2481,False,False,False,,True,1.2044799349469042,False,,
MAIN,0.75,0.25,MIS-G-10000,20,2500,False,False,False,,True,1.1805567718902248,False,,
MAIN,0.75,0.25,MIS-G-10000,21,2405,False,False,False,,True,1.240990196616552,False,,
MAIN,0.75,0.25,MIS-G-10000,22,2486,False,False,False,,True,1.1963273960565954,False,,
MAIN,0.75,0.25,MIS-G-10000,23,2500,False,False,False,,True,1.2077743094076137,False,,
MAIN,0.75,0.25,MIS-G-10000,24,2535,False,False,False,,True,1.1740753724597668,False,,
MAIN,0.75,0.25,MIS-G-10000,25,2429,False,False,False,,True,1.2198746694900366,False,,
MAIN,0.75,0.25,MIS-G-10000,26,2532,False,False,False,,True,1.182737472502028,False,,
MAIN,0.75,0.25,MIS-G-10000,27,2422,False,False,False,,True,1.2183471007708664,False,,
MAIN,0.75,0.25,MIS-G-10000,28,2476,False,False,False,,True,1.212084733520856,False,,
MAIN,0.75,0.25,MIS-G-10000,29,2574,False,False,False,,True,1.1565995173830008,False,,
MAIN,0.75,0.25,MIS-G-10000,30,2542,False,False,False,,True,1.195194475593572,False,,
MAIN,0.75,0.25,MIS-G-10000,31,2595,False,False,False,,True,1.1352382982577909,False,,
MAIN,0.75,0.25,MIS-G-10000,32,2535,False,False,False,,True,1.179955396657257,False,,
MAIN,0.75,0.25,MIS-G-10000,33,2499,False,False,False,,True,1.2133395457008818,False,,
MAIN,0.75,0.25,MIS-G-10000,34,2509,False,False,False,,True,1.197768800329286,False,,
MAIN,0.75,0.25,MIS-G-10000,35,2520,False,False,False,,True,1.1793282044863564,False,,
MAIN,0.75,0.25,MIS-G-10000,36,2554,False,False,False,,True,1.172624088729513,False,,
MAIN,0.75,0.25,MIS-G-10000,37,2437,False,False,False,,True,1.2365847229905538,False,,
MAIN,0.75,0.25,MIS-G-10000,38,2511,False,False,False,,True,1.192651907760677,False,,
MAIN,0.75,0.25,MIS-G-10000,39,2500,False,False,False,,True,1.206486426398771,False,,
MAIN,0.75,0.25,MIS-G-10000,40,2530,False,False,False,,True,1.1841720232860866,False,,
MAIN,0.75,0.25,MIS-G-10000,41,2483,False,False,False,,True,1.2023570498980176,False,,
MAIN,0.75,0.25,MIS-G-10000,42,2479,False,False,False,,True,1.206099402459857,False,,
MAIN,0.75,0.25,MIS-G-10000,43,2479,False,False,False,,True,1.202113206234771,False,,
MAIN,0.75,0.25,MIS-G-10000,44,2485,False,False,False,,True,1.2277898795246633,False,,
MAIN,0.75,0.25,MIS-G-10000,45,2467,False,False,False,,True,1.2140633704792598,False,,
MAIN,0.75,0.25,MIS-G-10000,46,2488,False,False,False,,True,1.2047962933766445,False,,
MAIN,0.75,0.25,MIS-G-10000,47,2520,False,False,False,,True,1.1727759927763828,False,,
MAIN,0.75,0.25,MIS-G-10000,48,2456,False,False,False,,True,1.246812292543462,False,,
MAIN,0.75,0.25,MIS-G-10000,49,2543,False,False,False,,True,1.1602330531051654,False,,
MAIN,0.75,0.25,MIS-G-10000,50,2491,False,False,False,,True,1.2138696337365569,False,,
MAIN,0.75,0.25,MIS-G-10000,51,2482,False,False,False,,True,1.2057329364922658,False,,
MAIN,0.75,0.25,MIS-G-10000,52,2417,False,False,False,,True,1.2447803532385606,False,,
MAIN,0.75,0.25,MIS-G-10000,53,2493,False,False,False,,True,1.2136410729691862,False,,
MAIN,0.75,0.25,MIS-G-10000,54,2498,False,False,False,,True,1.2040224512125388,False,,
MAIN,0.75,0.25,MIS-G-10000,55,2470,False,False,False,,True,1.1958264686483906,False,,
MAIN,0.75,0.25,MIS-G-10000,56,2474,False,False,False,,True,1.2019281267771607,False,,
MAIN,0.75,0.25,MIS-G-10000,57,2546,False,False,False,,True,1.1792320191843086,False,,
MAIN,0.75,0.25,MIS-G-10000,58,2456,False,False,False,,True,1.2183178159085313,False,,
MAIN,0.75,0.25,MIS-G-10000,59,2530,False,False,False,,True,1.1684499079819248,False,,
MAIN,0.75,0.25,MIS-G-10000,60,2471,False,False,False,,True,1.1990320183977123,False,,
MAIN,0.75,0.25,MIS-G-10000,61,2489,False,False,False,,True,1.2023638247097155,False,,
MAIN,0.75,0.25,MIS-G-10000,62,2457,False,False,False,,True,1.1951269192626406,False,,
MAIN,0.75,0.25,MIS-G-10000,63,2427,False,False,False,,True,1.2646940123709267,False,,
MAIN,0.75,0.25,MIS-G-10000,64,2497,False,False,False,,True,1.2053225858812444,False,,
MAIN,0.75,0.25,MIS-G-10000,65,2523,False,False,False,,True,1.1902898280425986,False,,
MAIN,0.75,0.25,MIS-G-10000,66,2557,False,False,False,,True,1.1810062513708328,False,,
MAIN,0.75,0.25,MIS-G-10000,67,2480,False,False,False,,True,1.2017490535540012,False,,
MAIN,0.75,0.25,MIS-G-10000,68,2433,False,False,False,,True,1.2241876207990166,False,,
MAIN,0.75,0.25,MIS-G-10000,69,2529,False,False,False,,True,1.1806812751895113,False,,
MAIN,0.75,0.25,MIS-G-10000,70,2476,False,False,False,,True,1.210974078359758,False,,
MAIN,0.75,0.25,MIS-G-10000,71,2574,False,False,False,,True,1.1597548600995604,False,,
